player,team,age,gamesPlayed,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,caughtStealingPercentage,groundIntoDoublePlay,numberOfPitches,plateAppearances,totalBases,rbi,leftOnBase,sacBunts,sacFlies,babip,groundOutsToAirouts,catchersInterference,atBatsPerHomeRun
Brewer Hicklen,Atlanta Braves,30,8,2,2,5,4,0,0,8,4,0,7,0,.368,19,.478,.579,1.057,0,0,.---,.---,0,92,23,11,3,10,0,0,.636,1.00,0,-.--
José Azócar,Atlanta Braves,30,11,5,2,2,2,0,0,4,1,0,6,0,.353,17,.389,.471,.860,0,1,1.000,.000,0,69,18,8,0,10,0,0,.462,2.50,0,-.--
Bryan De La Cruz,Philadelphia Phillies,29,12,5,7,4,1,0,2,7,2,0,9,2,.346,26,.406,.615,1.021,0,0,.---,.---,1,112,32,16,6,13,0,2,.368,0.71,0,13.00
Tyler Black,Milwaukee Brewers,25,9,7,4,2,4,0,0,7,1,0,9,0,.333,27,.357,.481,.838,0,0,.---,.---,1,97,28,13,7,11,0,0,.450,1.75,0,-.--
Max Clark,Detroit Tigers,21,8,3,6,5,2,1,1,13,4,0,11,1,.333,33,.421,.545,.966,0,0,.---,.---,0,165,38,18,6,17,0,0,.526,0.50,0,33.00
Omar Martinez,Los Angeles Angels,24,5,0,1,0,0,0,0,1,0,0,1,0,.333,3,.333,.333,.666,0,0,.---,.---,0,12,3,1,0,2,0,0,.500,0.00,0,-.--
Samad Taylor,San Diego Padres,27,26,24,7,14,1,1,1,30,12,0,29,0,.330,88,.410,.398,.808,1,6,.857,.143,2,411,102,35,11,30,2,0,.491,3.43,0,88.00
Tyler Tolbert,Kansas City Royals,28,51,26,19,23,4,0,3,16,6,0,27,0,.325,83,.367,.482,.849,3,15,.833,.167,3,315,94,40,6,42,4,1,.369,1.37,0,27.67
Yordan Alvarez,Houston Astros,29,116,70,129,79,24,0,35,89,82,23,137,6,.325,422,.439,.630,1.069,0,1,1.000,.000,5,1960,513,266,86,135,0,3,.339,0.54,0,12.06
Luis Arraez,Philadelphia Phillies,29,110,123,169,55,25,7,5,22,26,4,143,4,.324,441,.360,.447,.807,0,10,1.000,.000,8,1817,487,197,48,119,6,10,.325,0.73,0,88.20
Otto Lopez,Miami Marlins,27,114,139,117,70,29,7,9,65,24,0,145,4,.317,457,.350,.470,.820,4,23,.852,.148,8,1798,494,215,53,171,0,9,.347,1.19,0,50.78
Jordan Lawlar,Arizona Diamondbacks,23,12,6,10,6,2,0,1,10,3,0,12,3,.316,38,.409,.447,.856,0,4,1.000,.000,0,175,44,17,4,15,0,0,.407,0.60,0,38.00
Blaze Alexander,Baltimore Orioles,27,82,58,43,31,12,2,4,54,16,1,69,4,.312,221,.368,.439,.807,3,9,.750,.250,5,936,246,97,29,79,2,1,.396,1.35,2,55.25
Nick Gonzales,Pittsburgh Pirates,27,113,124,94,62,20,1,6,80,28,0,133,8,.309,430,.362,.402,.764,2,5,.714,.286,12,1714,467,173,53,179,0,1,.368,1.32,0,71.67
Trey Mancini,Los Angeles Angels,34,5,4,3,1,0,1,0,3,0,0,4,0,.308,13,.286,.462,.748,0,0,.---,.---,1,49,14,6,4,8,0,1,.364,1.33,0,-.--
Wade Meckler,Los Angeles Angels,26,59,43,33,22,10,0,3,40,16,0,51,1,.305,167,.370,.419,.789,0,4,1.000,.000,1,648,184,70,20,60,0,0,.387,1.30,0,55.67
Jake McCarthy,Colorado Rockies,28,102,99,94,56,24,7,13,68,18,0,111,4,.305,364,.341,.516,.857,4,20,.833,.167,5,1295,394,188,67,124,4,4,.341,1.05,0,28.00
Freddie Freeman,Los Angeles Dodgers,36,114,117,109,57,27,1,15,78,51,1,131,3,.304,431,.378,.476,.854,0,5,1.000,.000,17,2003,489,205,55,189,0,4,.339,1.07,0,28.73
James McCann,Arizona Diamondbacks,36,33,28,18,11,5,0,4,27,4,0,31,1,.304,102,.336,.471,.807,0,0,.---,.---,4,415,109,48,21,33,2,0,.380,1.56,0,25.50
Alex Jackson,Minnesota Twins,30,28,13,10,11,4,0,1,23,1,0,20,2,.303,66,.333,.409,.742,0,0,.---,.---,0,253,69,27,5,24,0,0,.452,1.30,0,66.00
Andrew Vaughn,Milwaukee Brewers,28,72,51,55,26,15,2,5,34,27,1,60,4,.303,198,.394,.475,.869,0,0,.---,.---,5,917,231,94,34,111,0,2,.342,0.93,0,39.60
Gabriel Moreno,Arizona Diamondbacks,26,89,84,88,47,20,0,8,55,42,0,95,4,.303,314,.383,.443,.826,1,4,.800,.200,6,1615,368,139,50,129,0,8,.336,0.95,0,39.25
Jeremy Peña,Houston Astros,28,70,67,69,54,12,1,13,58,21,0,83,6,.302,275,.362,.495,.857,1,8,.889,.111,3,1132,304,136,37,85,0,2,.340,0.97,0,21.15
Jung Hoo Lee,San Francisco Giants,27,107,130,114,56,26,4,8,43,18,0,122,6,.301,405,.337,.444,.781,1,8,.889,.111,5,1572,433,180,45,119,0,4,.318,1.14,0,50.62
Jake Mangum,Pittsburgh Pirates,30,96,100,61,43,14,1,3,63,19,1,94,8,.300,313,.354,.380,.734,7,21,.750,.250,6,1262,345,119,26,145,3,2,.365,1.64,0,104.33
TJ Rumfield,Colorado Rockies,26,114,108,112,50,24,2,13,66,45,0,121,7,.299,405,.377,.464,.841,0,0,.---,.---,3,1704,459,188,59,154,0,2,.329,0.96,0,31.15
Chandler Simpson,Tampa Bay Rays,25,109,152,104,47,11,6,0,39,20,0,120,0,.298,403,.327,.355,.682,11,31,.738,.262,4,1428,435,143,23,136,7,5,.325,1.46,0,-.--
Pedro Ramírez,Chicago Cubs,22,44,31,27,17,8,1,2,22,10,1,33,0,.297,111,.352,.441,.793,0,5,1.000,.000,3,436,123,49,15,39,1,1,.352,1.15,0,55.50
Osleivis Basabe,San Francisco Giants,25,9,9,7,4,1,0,3,4,0,0,8,1,.296,27,.310,.667,.977,0,0,.---,.---,0,108,29,18,8,7,0,1,.238,1.29,0,9.00
Cole Carrigg,Colorado Rockies,24,49,30,50,35,13,3,5,39,21,2,48,3,.296,162,.379,.506,.885,3,6,.667,.333,2,741,191,82,30,69,1,4,.352,0.60,0,32.40
Luis Campusano,San Diego Padres,27,41,22,29,14,9,0,4,30,17,0,34,2,.296,115,.396,.478,.874,0,0,.---,.---,3,557,134,55,16,51,0,0,.370,0.76,0,28.75
Shohei Ohtani,Los Angeles Dodgers,31,111,87,96,73,22,2,26,112,69,16,121,5,.294,411,.398,.547,.945,3,6,.667,.333,7,1856,492,225,71,134,0,5,.342,0.91,2,15.81
Josh Jung,Texas Rangers,28,92,88,94,46,23,1,9,71,33,0,104,6,.294,354,.361,.441,.802,1,1,.500,.500,14,1461,396,156,35,140,0,3,.343,0.94,0,39.33
Victor Bericoto,San Francisco Giants,24,24,15,11,7,3,0,4,15,1,0,17,0,.293,58,.305,.552,.857,2,1,.333,.667,2,229,59,32,9,26,0,0,.333,1.36,0,14.50
Yandy Díaz,Tampa Bay Rays,34,111,130,108,61,20,1,15,73,43,4,127,9,.293,434,.365,.447,.812,1,3,.750,.250,12,1839,490,194,64,140,0,4,.320,1.20,0,28.93
Michael Harris II,Atlanta Braves,25,111,114,104,58,24,1,20,84,17,0,123,2,.291,422,.320,.495,.815,1,6,.857,.143,3,1584,444,209,66,153,0,3,.321,1.10,0,21.10
Brandon Lockridge,Milwaukee Brewers,29,30,28,8,10,4,0,0,26,10,0,25,0,.291,86,.365,.337,.702,0,6,1.000,.000,0,417,97,29,12,32,1,0,.417,3.50,0,-.--
Eloy Jiménez,Toronto Blue Jays,29,12,7,9,2,0,0,0,7,3,0,9,0,.290,31,.343,.290,.633,0,0,.---,.---,1,130,35,9,3,12,0,1,.360,0.78,0,-.--
CJ Abrams,Washington Nationals,25,115,81,121,73,23,3,28,113,42,2,125,11,.288,434,.361,.548,.909,5,21,.808,.192,6,1874,493,238,89,171,0,6,.324,0.67,0,15.50
Ceddanne Rafaela,Boston Red Sox,25,112,107,112,60,28,3,15,95,19,0,126,7,.288,438,.328,.468,.796,7,16,.696,.304,9,1734,466,205,60,166,2,0,.338,0.96,0,29.20
