player,team,age,gamesPlayed,gamesStarted,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,caughtStealingPercentage,groundIntoDoublePlay,numberOfPitches,era,inningsPitched,wins,losses,saves,saveOpportunities,holds,blownSaves,earnedRuns,whip,battersFaced,outs,gamesPitched,completeGames,shutouts,strikes,strikePercentage,hitBatsmen,balks,wildPitches,pickoffs,totalBases,groundOutsToAirouts,winPercentage,pitchesPerInning,gamesFinished,strikeoutWalkRatio,strikeoutsPer9Inn,walksPer9Inn,hitsPer9Inn,runsScoredPer9,homeRunsPer9,inheritedRunners,inheritedRunnersScored,catchersInterference,sacBunts,sacFlies
Daniel Duarte,New York Mets,29,1,0,2,3,0,0,0,0,1,0,0,1,0,.143,7,.143,.143,.286,1,0,.000,1.000,0,28,0.00,2.1,0,0,0,0,0,0,0,0.43,7,7,1,0,0,21,.750,0,0,0,0,1,0.67,.---,12.00,1,-.--,3.86,0.00,3.86,0.00,0.00,1,0,0,0,0
Jose Espada,Baltimore Orioles,29,1,0,1,1,0,0,0,0,0,0,0,2,0,.500,4,.500,.500,1.000,0,0,.---,.---,1,15,0.00,1.0,0,0,0,0,0,0,0,2.00,4,3,1,0,0,10,.670,0,0,0,0,2,1.00,.---,15.00,1,-.--,0.00,0.00,18.00,0.00,0.00,0,0,0,0,0
Lazaro Estrada,Toronto Blue Jays,27,1,0,5,4,0,0,0,0,3,2,0,0,0,.000,12,.143,.000,.143,0,1,1.000,.000,0,66,0.00,4.0,0,0,0,0,0,0,0,0.50,14,12,1,0,0,44,.670,0,0,0,0,0,1.25,.---,16.50,0,1.50,6.75,4.50,0.00,0.00,0.00,0,0,0,0,0
Caleb Ferguson,Cincinnati Reds,29,5,0,9,5,0,0,0,0,8,1,0,3,0,.120,25,.154,.120,.274,0,0,.---,.---,0,100,0.00,7.1,0,0,0,0,0,0,0,0.55,27,22,5,0,0,69,.690,0,0,0,0,3,1.80,.---,13.64,1,8.00,9.82,1.23,3.68,0.00,0.00,5,2,1,0,0
Alec Gamboa,Boston Red Sox,29,1,0,0,1,0,0,0,0,2,0,0,0,0,.000,3,.000,.000,.000,0,0,.---,.---,0,14,0.00,1.0,0,0,0,0,0,0,0,0.00,3,3,1,0,0,9,.640,0,0,0,0,0,0.00,.---,14.00,1,-.--,18.00,0.00,0.00,0.00,0.00,0,0,0,0,0
Joey Gerber,New York Mets,29,2,0,1,3,0,1,0,0,5,1,0,2,0,.182,11,.250,.273,.523,0,0,.---,.---,0,57,0.00,3.0,0,0,0,0,0,0,0,1.00,12,9,2,0,0,36,.630,0,0,0,0,3,0.33,.---,19.00,2,5.00,15.00,3.00,6.00,0.00,0.00,0,0,0,0,0
Domingo Gonzalez,Seattle Mariners,26,4,0,5,6,0,1,0,0,5,3,0,5,0,.238,21,.333,.286,.619,1,0,.000,1.000,0,90,0.00,5.2,0,0,0,0,0,0,0,1.41,24,17,4,0,0,58,.640,0,0,0,0,6,0.83,.---,15.88,4,1.67,7.94,4.76,7.94,0.00,0.00,1,0,0,0,0
Josh Hader,Houston Astros,32,2,0,2,0,0,0,0,0,4,1,0,0,0,.000,6,.143,.000,.143,0,0,.---,.---,0,35,0.00,2.0,0,0,1,1,0,0,0,0.50,7,6,2,0,0,23,.660,0,0,0,0,0,2.00,.---,17.50,2,4.00,18.00,4.50,0.00,0.00,0.00,0,0,0,0,0
Sam Haggerty,Texas Rangers,32,1,0,2,0,0,0,0,0,0,0,0,0,1,.000,2,.333,.000,.333,0,0,.---,.---,1,6,0.00,1.0,0,0,0,0,0,0,0,0.00,3,3,1,0,0,5,.830,1,0,0,0,0,2.00,.---,6.00,1,-.--,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0
Welinton Herrera,Colorado Rockies,22,3,0,2,3,0,0,0,0,2,1,0,2,0,.222,9,.300,.222,.522,0,0,.---,.---,0,45,0.00,2.1,0,0,0,0,0,0,0,1.29,10,7,3,0,0,28,.620,0,0,0,0,2,0.67,.---,19.29,1,2.00,7.71,3.86,7.71,0.00,0.00,0,0,0,0,0
P.J. Higgins,Cincinnati Reds,33,1,0,0,2,0,0,0,0,1,0,0,0,0,.000,3,.000,.000,.000,0,0,.---,.---,0,10,0.00,1.0,0,0,0,0,0,0,0,0.00,3,3,1,0,0,7,.700,0,0,0,0,0,0.00,.---,10.00,1,-.--,9.00,0.00,0.00,0.00,0.00,0,0,0,0,0
Tommy Kahnle,Boston Red Sox,36,1,0,0,4,0,0,0,0,1,2,0,2,0,.286,7,.444,.286,.730,0,0,.---,.---,0,34,0.00,2.0,0,0,0,0,0,0,0,2.00,9,6,1,0,0,19,.560,0,0,0,0,2,0.00,.---,17.00,1,0.50,4.50,9.00,9.00,0.00,0.00,0,0,0,0,0
William Kempner,Miami Marlins,25,4,0,4,5,0,0,0,0,5,0,0,3,0,.176,17,.176,.176,.352,0,0,.---,.---,0,61,0.00,4.2,0,0,0,0,0,0,0,0.64,17,14,4,0,0,43,.700,0,0,0,0,3,0.80,.---,13.07,1,-.--,9.64,0.00,5.79,0.00,0.00,4,0,0,0,0
Jared Koenig,Milwaukee Brewers,32,3,0,3,1,2,2,0,0,4,2,2,3,0,.273,11,.385,.455,.840,0,0,.---,.---,0,46,0.00,2.1,0,0,0,0,1,0,0,2.14,13,7,3,0,0,29,.630,0,0,1,0,5,3.00,.---,19.71,0,2.00,15.43,7.71,11.57,7.71,0.00,2,2,0,0,0
Brooks Kriske,Athletics,32,2,0,2,4,0,0,0,0,2,1,0,2,0,.200,10,.273,.200,.473,0,0,.---,.---,0,38,0.00,2.2,0,0,0,0,0,0,0,1.13,11,8,2,0,0,25,.660,0,0,0,0,2,0.50,.---,14.25,1,2.00,6.75,3.38,6.75,0.00,0.00,1,0,0,0,0
Jorge Mateo,Atlanta Braves,31,1,0,0,3,0,0,0,0,0,0,0,1,0,.250,4,.250,.250,.500,0,0,.---,.---,0,11,0.00,1.0,0,0,0,0,0,0,0,1.00,4,3,1,0,0,6,.550,0,0,0,0,1,0.00,.---,11.00,1,-.--,0.00,0.00,9.00,0.00,0.00,0,0,0,0,0
Zach McCambley,Cincinnati Reds,27,2,0,3,2,0,1,0,0,4,2,1,2,1,.182,11,.357,.273,.630,0,1,1.000,.000,0,49,0.00,3.0,0,0,0,0,0,0,0,1.33,14,9,2,0,0,28,.570,1,0,0,0,3,1.50,.---,16.33,2,2.00,12.00,6.00,6.00,0.00,0.00,4,0,0,0,0
Chayce McDermott,Los Angeles Dodgers,27,1,0,0,2,0,0,0,0,1,0,0,1,0,.250,4,.250,.250,.500,0,0,.---,.---,0,16,0.00,1.0,0,0,0,0,0,0,0,1.00,4,3,1,0,0,8,.500,0,0,0,0,1,0.00,.---,16.00,1,-.--,9.00,0.00,9.00,0.00,0.00,0,0,0,0,0
Easton McGee,Milwaukee Brewers,28,2,0,3,0,0,1,0,0,1,1,0,1,0,.200,5,.333,.400,.733,0,0,.---,.---,2,22,0.00,2.0,0,0,0,0,0,0,0,1.00,6,6,2,0,0,13,.590,0,0,0,0,2,3.00,.---,11.00,2,1.00,4.50,4.50,4.50,0.00,0.00,2,1,0,0,0
Reese McGuire,Chicago White Sox,31,1,0,0,3,0,0,0,0,0,0,0,0,0,.000,3,.000,.000,.000,0,0,.---,.---,0,9,0.00,1.0,0,0,0,0,0,0,0,0.00,3,3,1,0,0,8,.890,0,0,0,0,0,0.00,.---,9.00,1,-.--,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0
Victor Mederos,Atlanta Braves,25,1,0,2,3,0,0,0,0,0,1,0,0,0,.000,5,.167,.000,.167,0,0,.---,.---,1,25,0.00,2.0,0,0,0,0,0,0,0,0.50,6,6,1,0,0,14,.560,0,0,0,0,0,0.67,.---,12.50,1,0.00,0.00,4.50,0.00,0.00,0.00,0,0,0,0,0
A.J. Minter,New York Mets,32,6,0,5,5,1,0,0,0,6,1,0,4,0,.200,20,.238,.200,.438,1,1,.500,.500,0,85,0.00,5.1,0,1,0,0,0,0,0,0.94,21,16,6,0,0,56,.660,0,0,0,0,4,1.00,.000,15.94,4,6.00,10.13,1.69,6.75,1.69,0.00,1,0,0,0,0
Anthony Molina,Atlanta Braves,24,1,0,4,1,0,0,0,0,0,1,0,0,0,.000,5,.167,.000,.167,0,0,.---,.---,1,26,0.00,2.0,0,0,0,0,0,0,0,0.50,6,6,1,0,0,15,.580,0,0,0,0,0,4.00,.---,13.00,0,0.00,0.00,4.50,0.00,0.00,0.00,0,0,0,0,0
Samy Natera Jr.,Los Angeles Angels,26,1,0,0,3,0,0,0,0,3,1,0,0,0,.000,6,.143,.000,.143,0,0,.---,.---,0,31,0.00,2.0,0,0,0,0,0,0,0,0.50,7,6,1,0,0,21,.680,0,0,1,0,0,0.00,.---,15.50,0,3.00,13.50,4.50,0.00,0.00,0.00,0,0,0,0,0
Jonathan Pintaro,New York Mets,28,2,0,4,4,0,0,0,0,3,1,0,0,0,.000,11,.083,.000,.083,0,0,.---,.---,0,52,0.00,3.2,0,0,0,0,0,0,0,0.27,12,11,2,0,0,33,.630,0,0,0,0,0,1.00,.---,14.18,1,3.00,7.36,2.45,0.00,0.00,0.00,0,0,0,0,0
Eduardo Rivera,Boston Red Sox,23,1,0,4,2,0,0,0,0,3,0,0,1,0,.100,10,.100,.100,.200,0,0,.---,.---,1,41,0.00,3.1,0,0,0,0,0,0,0,0.30,10,10,1,0,0,26,.630,0,0,0,0,1,2.00,.---,12.30,1,-.--,8.10,0.00,2.70,0.00,0.00,0,0,0,0,0
Jake Rogers,Detroit Tigers,31,2,0,1,2,0,0,0,0,1,0,0,2,0,.333,6,.333,.333,.666,0,0,.---,.---,0,20,0.00,1.1,0,0,0,0,0,0,0,1.50,6,4,2,0,0,12,.600,0,0,0,0,2,0.50,.---,15.00,2,-.--,6.75,0.00,13.50,0.00,0.00,3,0,0,0,0
Drew Rom,Milwaukee Brewers,26,1,0,0,1,0,1,0,0,2,0,0,1,0,.250,4,.250,.500,.750,0,0,.---,.---,0,17,0.00,1.0,0,0,0,0,0,0,0,1.00,4,3,1,0,0,11,.650,0,0,0,0,2,0.00,.---,17.00,1,-.--,18.00,0.00,9.00,0.00,0.00,0,0,0,0,0
Yacksel Ríos,Chicago Cubs,33,1,0,1,2,0,0,0,0,2,0,0,0,0,.000,5,.000,.000,.000,0,0,.---,.---,0,13,0.00,1.2,0,0,0,0,0,0,0,0.00,5,5,1,0,0,10,.770,0,0,0,0,0,0.50,.---,7.80,1,-.--,10.80,0.00,0.00,0.00,0.00,0,0,0,0,0
Javier Sanoja,Miami Marlins,23,2,0,0,5,0,1,0,0,1,0,0,1,0,.143,7,.143,.286,.429,0,0,.---,.---,0,22,0.00,2.0,0,0,0,0,0,0,0,0.50,7,6,2,0,0,15,.680,0,0,0,0,2,0.00,.---,11.00,2,-.--,4.50,0.00,4.50,0.00,0.00,0,0,0,0,0
Dylan Smith,San Francisco Giants,26,3,0,1,4,0,0,0,0,3,1,0,0,0,.000,8,.111,.000,.111,0,1,1.000,.000,0,32,0.00,2.2,0,0,1,1,0,0,0,0.38,9,8,3,0,0,20,.630,0,0,1,0,0,0.25,.---,12.00,2,3.00,10.13,3.38,0.00,0.00,0.00,1,0,0,0,0
Drew Sommers,Detroit Tigers,25,4,0,3,1,0,0,0,0,5,2,1,0,1,.000,8,.273,.000,.273,0,0,.---,.---,0,52,0.00,3.0,0,0,0,0,1,0,0,0.67,12,9,4,0,0,34,.650,1,0,0,0,0,3.00,.---,17.33,0,2.50,15.00,6.00,0.00,0.00,0.00,2,1,0,1,0
Brock Stewart,Los Angeles Dodgers,34,2,0,2,1,0,0,0,0,3,1,0,0,0,.000,6,.143,.000,.143,0,0,.---,.---,0,28,0.00,2.0,0,0,0,0,1,0,0,0.50,7,6,2,0,0,16,.570,0,0,0,0,0,2.00,.---,14.00,1,3.00,13.50,4.50,0.00,0.00,0.00,1,0,0,0,0
Hunter Stratton,Atlanta Braves,29,1,0,1,0,0,0,0,0,1,0,0,1,0,.333,3,.333,.333,.666,0,0,.---,.---,1,12,0.00,1.0,0,0,0,0,0,0,0,1.00,3,3,1,0,0,9,.750,0,0,0,0,1,1.00,.---,12.00,1,-.--,9.00,0.00,9.00,0.00,0.00,0,0,0,0,0
Garrett Stubbs,Philadelphia Phillies,33,1,0,0,3,0,0,0,0,0,0,0,0,0,.000,3,.000,.000,.000,0,0,.---,.---,0,5,0.00,1.0,0,0,0,0,0,0,0,0.00,3,3,1,0,0,3,.600,0,0,0,0,0,0.00,.---,5.00,1,-.--,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0
Logan VanWey,Houston Astros,27,3,0,0,4,0,0,0,0,5,0,0,1,0,.100,10,.100,.100,.200,0,0,.---,.---,0,41,0.00,3.0,0,0,0,0,0,0,0,0.33,10,9,3,0,0,31,.760,0,0,0,0,1,0.00,.---,13.67,3,-.--,15.00,0.00,3.00,0.00,0.00,0,0,0,0,0
Vince Velasquez,Chicago Cubs,34,1,0,1,5,0,1,0,0,1,0,0,1,0,.125,8,.125,.250,.375,0,0,.---,.---,0,31,0.00,2.1,0,0,0,0,0,0,0,0.43,8,7,1,0,0,22,.710,0,0,1,0,2,0.20,.---,13.29,1,-.--,3.86,0.00,3.86,0.00,0.00,1,1,0,0,0
Cameron Weston,Baltimore Orioles,25,1,0,1,0,0,0,0,0,1,1,0,0,0,.000,2,.333,.000,.333,0,0,.---,.---,1,17,0.00,1.0,0,0,0,0,0,0,0,1.00,3,3,1,0,0,11,.650,0,0,0,0,0,1.00,.---,17.00,1,1.00,9.00,9.00,0.00,0.00,0.00,0,0,0,0,0
Tyler Zuber,Miami Marlins,31,2,0,0,2,0,0,0,0,2,1,0,1,0,.200,5,.333,.200,.533,0,0,.---,.---,0,21,0.00,1.1,0,0,1,1,0,0,0,1.50,6,4,2,0,0,15,.710,0,0,0,0,1,0.00,.---,15.75,2,2.00,13.50,6.75,6.75,0.00,0.00,3,0,0,0,0
Louis Varland,Toronto Blue Jays,28,31,0,35,19,6,3,0,0,45,9,1,24,0,.197,122,.250,.221,.471,2,3,.600,.400,4,555,0.26,34.2,2,1,11,11,5,0,1,0.95,132,104,31,0,0,372,.670,0,0,1,0,27,1.84,.667,16.01,17,5.00,11.68,2.34,6.23,1.56,0.00,19,2,0,0,1
