player,team,age,gamesPlayed,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,caughtStealingPercentage,groundIntoDoublePlay,numberOfPitches,plateAppearances,totalBases,rbi,leftOnBase,sacBunts,sacFlies,babip,groundOutsToAirouts,catchersInterference,atBatsPerHomeRun
Chandler Simpson,Tampa Bay Rays,25,134,192,127,55,14,6,0,45,24,1,155,0,.308,504,.335,.359,.694,14,38,.731,.269,5,1760,543,181,31,170,9,6,.333,1.51,0,-.--
Nick Gonzales,Pittsburgh Pirates,27,133,146,112,67,24,1,6,90,39,0,154,12,.307,501,.371,.395,.766,3,7,.700,.300,13,2024,553,198,59,210,0,1,.365,1.30,0,83.50
Kaelen Culpepper,Minnesota Twins,23,24,20,23,14,5,0,3,19,6,0,27,2,.307,88,.361,.466,.827,0,1,1.000,.000,1,384,97,41,10,42,0,1,.358,0.87,0,29.33
Eduardo Valencia,Detroit Tigers,26,29,22,13,14,8,0,6,26,1,0,27,1,.307,88,.322,.602,.924,0,0,.---,.---,3,341,90,53,18,42,0,0,.375,1.69,0,14.67
Tyler Tolbert,Kansas City Royals,28,70,30,30,31,5,0,3,25,12,0,35,1,.304,115,.372,.426,.798,3,21,.875,.125,3,464,133,49,8,57,4,1,.364,1.00,0,38.33
Yandy Díaz,Tampa Bay Rays,34,137,170,127,82,24,1,21,86,52,6,165,10,.304,543,.372,.468,.840,1,3,.750,.250,15,2255,610,254,76,176,0,5,.327,1.34,0,25.86
Freddie Freeman,Los Angeles Dodgers,36,137,135,132,71,32,1,16,98,64,3,155,4,.302,514,.379,.461,.840,0,6,1.000,.000,18,2418,588,237,66,224,0,6,.342,1.02,0,32.12
Otto Lopez,Miami Marlins,27,139,173,149,83,31,8,10,78,32,0,167,5,.300,556,.338,.439,.777,4,29,.879,.121,13,2198,604,244,62,220,0,11,.328,1.16,0,55.60
Gabriel Moreno,Arizona Diamondbacks,26,112,105,114,59,30,1,12,72,53,0,121,4,.300,403,.380,.469,.849,2,5,.714,.286,8,2075,469,189,69,169,0,9,.332,0.92,0,33.58
Wade Meckler,Los Angeles Angels,26,78,66,48,34,13,0,3,53,25,0,70,2,.298,235,.370,.391,.761,0,6,1.000,.000,1,958,264,92,25,87,2,0,.374,1.38,0,78.33
James McCann,Arizona Diamondbacks,36,44,32,27,15,6,0,5,36,6,0,39,1,.295,132,.331,.455,.786,0,0,.---,.---,5,524,141,60,23,42,2,0,.374,1.19,0,26.40
TJ Rumfield,Colorado Rockies,26,138,132,135,59,27,3,15,77,65,0,143,9,.295,485,.387,.456,.843,0,0,.---,.---,5,2117,561,221,66,182,0,2,.324,0.98,0,32.33
Chase DeLauter,Cleveland Guardians,24,120,113,130,56,28,3,13,74,51,0,131,0,.294,445,.365,.458,.823,2,10,.833,.167,8,1931,499,204,60,194,0,3,.327,0.87,0,34.23
Josh Jung,Texas Rangers,28,92,88,94,46,23,1,9,71,33,0,104,6,.294,354,.361,.441,.802,1,1,.500,.500,14,1461,396,156,35,140,0,3,.343,0.94,0,39.33
Ty France,San Diego Padres,31,116,85,93,50,19,2,20,93,33,1,109,12,.292,373,.362,.515,.877,1,1,.500,.500,9,1703,426,192,62,162,0,7,.333,0.91,1,18.65
Michael Harris II,Atlanta Braves,25,136,139,122,67,32,1,24,109,20,1,150,2,.291,515,.319,.497,.816,3,10,.769,.231,3,1939,542,256,80,182,2,3,.327,1.14,0,21.46
Jonah Cox,San Francisco Giants,24,43,11,13,17,2,2,4,35,5,0,23,0,.291,79,.333,.519,.852,1,9,.900,.100,0,324,87,41,10,23,3,0,.475,0.85,0,19.75
Jhonny Pereda,Seattle Mariners,30,27,17,23,10,0,0,2,16,6,0,23,1,.291,79,.349,.367,.716,0,0,.---,.---,1,356,86,29,6,32,0,0,.344,0.74,0,39.50
Dustin Harris,San Diego Padres,26,26,19,18,10,2,1,0,10,7,0,18,1,.290,62,.366,.355,.721,1,6,.857,.143,0,253,73,22,6,29,2,1,.340,1.06,0,-.--
Eloy Jiménez,Toronto Blue Jays,29,12,7,9,2,0,0,0,7,3,0,9,0,.290,31,.343,.290,.633,0,0,.---,.---,1,130,35,9,3,12,0,1,.360,0.78,0,-.--
Ronny Simon,Pittsburgh Pirates,26,9,9,10,4,1,0,0,4,2,0,9,0,.290,31,.333,.323,.656,0,1,1.000,.000,3,129,34,10,2,15,1,0,.333,0.90,0,-.--
Jake McCarthy,Colorado Rockies,28,127,129,128,69,29,8,14,83,28,1,135,6,.290,466,.335,.476,.811,5,29,.853,.147,8,1680,510,222,72,156,4,5,.324,1.01,1,33.29
Liam Hicks,Tampa Bay Rays,27,126,125,143,62,13,1,17,48,50,3,125,10,.289,433,.370,.441,.811,0,3,1.000,.000,7,1821,501,191,76,166,1,7,.288,0.87,0,25.47
Troy Johnston,Colorado Rockies,29,118,93,102,39,29,1,4,70,36,0,104,7,.287,363,.358,.405,.763,5,4,.444,.556,6,1498,412,147,48,155,1,5,.340,0.91,0,90.75
Javier Sanoja,Miami Marlins,23,125,110,133,38,29,2,7,33,23,0,110,0,.286,384,.326,.427,.753,4,9,.692,.308,7,1401,409,164,53,160,1,1,.299,0.83,0,54.86
