player,team,age,gamesPlayed,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,caughtStealingPercentage,groundIntoDoublePlay,numberOfPitches,plateAppearances,totalBases,rbi,leftOnBase,sacBunts,sacFlies,babip,groundOutsToAirouts,catchersInterference,atBatsPerHomeRun
Blaze Alexander,Baltimore Orioles,27,93,69,53,35,13,2,4,63,19,1,79,4,.303,261,.358,.414,.772,3,10,.769,.231,5,1106,289,108,31,92,2,1,.385,1.30,2,65.25
Tyler Tolbert,Kansas City Royals,28,72,31,30,31,5,0,3,25,12,0,35,1,.302,116,.369,.422,.791,3,21,.875,.125,3,465,134,49,8,58,4,1,.360,1.03,0,38.67
Eduardo Valencia,Detroit Tigers,26,31,23,16,14,8,0,6,26,1,0,28,1,.301,93,.316,.581,.897,0,0,.---,.---,3,359,95,54,18,43,0,0,.361,1.44,0,15.50
Otto Lopez,Miami Marlins,27,142,174,154,85,31,8,10,80,32,0,171,5,.301,568,.338,.437,.775,4,30,.882,.118,13,2233,616,248,64,222,0,11,.329,1.13,0,56.80
Gabriel Moreno,Arizona Diamondbacks,26,115,109,120,60,31,1,12,72,54,0,125,4,.300,417,.378,.465,.843,2,5,.714,.286,8,2136,484,194,70,176,0,9,.330,0.91,0,34.75
TJ Rumfield,Colorado Rockies,26,140,132,136,62,28,3,15,79,66,0,147,9,.299,492,.390,.459,.849,0,0,.---,.---,5,2152,569,226,67,182,0,2,.330,0.97,0,32.80
Wade Meckler,Los Angeles Angels,26,81,70,49,35,13,0,3,53,27,0,72,2,.298,242,.373,.388,.761,0,6,1.000,.000,1,992,273,94,25,90,2,0,.371,1.43,0,80.67
Freddie Freeman,Los Angeles Dodgers,36,140,141,132,72,32,1,16,102,65,3,156,4,.297,525,.375,.453,.828,0,7,1.000,.000,18,2473,600,238,66,231,0,6,.339,1.07,0,32.81
James McCann,Arizona Diamondbacks,36,45,32,29,15,6,0,5,37,6,0,40,1,.296,135,.329,.452,.781,0,0,.---,.---,5,542,145,61,24,42,2,1,.372,1.10,0,27.00
Kaelen Culpepper,Minnesota Twins,23,27,23,25,15,5,0,3,22,6,0,29,2,.296,98,.346,.439,.785,0,1,1.000,.000,2,416,107,43,10,43,0,1,.351,0.92,0,32.67
Chase DeLauter,Cleveland Guardians,24,120,113,130,56,28,3,13,74,51,0,131,0,.294,445,.365,.458,.823,2,10,.833,.167,8,1931,499,204,60,194,0,3,.327,0.87,0,34.23
Josh Jung,Texas Rangers,28,92,88,94,46,23,1,9,71,33,0,104,6,.294,354,.361,.441,.802,1,1,.500,.500,14,1461,396,156,35,140,0,3,.343,0.94,0,39.33
Jake McCarthy,Colorado Rockies,28,129,131,130,71,29,8,15,84,28,1,139,6,.293,475,.337,.482,.819,5,29,.853,.147,8,1715,519,229,75,156,4,5,.325,1.01,1,31.67
Javier Sanoja,Miami Marlins,23,128,113,135,41,29,3,8,34,24,0,115,0,.291,395,.331,.441,.772,4,9,.692,.308,8,1440,421,174,57,166,1,1,.302,0.84,0,49.38
Eloy Jiménez,Toronto Blue Jays,29,12,7,9,2,0,0,0,7,3,0,9,0,.290,31,.343,.290,.633,0,0,.---,.---,1,130,35,9,3,12,0,1,.360,0.78,0,-.--
Ronny Simon,Pittsburgh Pirates,26,9,9,10,4,1,0,0,4,2,0,9,0,.290,31,.333,.323,.656,0,1,1.000,.000,3,129,34,10,2,15,1,0,.333,0.90,0,-.--
Ty France,San Diego Padres,31,119,87,98,50,19,2,20,94,34,1,111,12,.290,383,.360,.507,.867,1,1,.500,.500,10,1739,437,194,62,165,0,7,.330,0.89,1,19.15
Michael Harris II,Atlanta Braves,25,139,143,126,67,32,1,24,110,20,1,152,2,.289,526,.316,.490,.806,3,10,.769,.231,3,1974,553,258,80,183,2,3,.324,1.13,0,21.92
Liam Hicks,Tampa Bay Rays,27,128,127,144,63,13,1,18,48,51,3,126,11,.288,437,.372,.446,.818,0,3,1.000,.000,7,1850,507,195,78,169,1,7,.286,0.88,0,24.28
Jake Mangum,Pittsburgh Pirates,30,120,126,75,55,18,2,4,84,23,1,112,12,.286,391,.343,.373,.716,8,22,.733,.267,7,1562,432,146,30,175,4,2,.354,1.68,0,97.75
Jackson Chourio,Milwaukee Brewers,22,111,103,111,81,25,0,22,117,39,5,132,2,.286,461,.343,.484,.827,5,16,.762,.238,7,1937,504,223,63,192,0,2,.340,0.93,0,20.96
Luis García Jr.,New York Yankees,26,134,135,115,62,25,5,28,84,23,0,133,0,.286,465,.318,.542,.860,2,5,.714,.286,9,1793,490,252,88,192,0,2,.296,1.17,0,16.61
Corey Julks,Detroit Tigers,30,4,2,2,1,1,0,0,1,0,0,2,0,.286,7,.286,.429,.715,0,0,.---,.---,0,25,7,3,0,1,0,0,.333,1.00,0,-.--
Ryan Mountcastle,Baltimore Orioles,29,8,4,4,0,1,0,0,2,1,0,4,0,.286,14,.333,.357,.690,0,0,.---,.---,0,54,15,5,1,7,0,0,.333,1.00,0,-.--
Joey Wiemer,Washington Nationals,27,32,13,8,16,5,1,3,29,12,0,20,1,.286,70,.398,.514,.912,0,1,1.000,.000,2,335,83,36,12,34,0,0,.447,1.63,0,23.33
