player,team,age,gamesPlayed,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,caughtStealingPercentage,groundIntoDoublePlay,numberOfPitches,plateAppearances,totalBases,rbi,leftOnBase,sacBunts,sacFlies,babip,groundOutsToAirouts,catchersInterference,atBatsPerHomeRun
Trey Mancini,Los Angeles Angels,34,5,4,3,1,0,1,0,3,0,0,4,0,.308,13,.286,.462,.748,0,0,.---,.---,1,49,14,6,4,8,0,1,.364,1.33,0,-.--
Chandler Simpson,Tampa Bay Rays,25,124,175,118,50,13,6,0,42,23,0,143,0,.308,465,.336,.361,.697,14,35,.714,.286,5,1631,501,168,29,158,7,6,.333,1.48,0,-.--
Nick Gonzales,Pittsburgh Pirates,27,125,137,105,66,22,1,6,86,34,0,145,10,.307,472,.366,.396,.762,2,7,.778,.222,12,1896,517,187,56,194,0,1,.365,1.30,0,78.67
Otto Lopez,Miami Marlins,27,129,160,138,77,30,7,9,71,30,0,158,4,.306,516,.342,.444,.786,4,27,.871,.129,11,2052,561,229,59,201,0,11,.333,1.16,0,57.33
Yandy Díaz,Tampa Bay Rays,34,127,157,118,76,21,1,19,79,48,4,152,10,.303,501,.372,.463,.835,1,3,.750,.250,13,2099,564,232,72,161,0,5,.326,1.33,0,26.37
Alex Jackson,Minnesota Twins,30,29,13,10,11,4,0,1,23,1,0,20,2,.303,66,.333,.409,.742,0,0,.---,.---,0,253,69,27,5,24,0,0,.452,1.30,0,66.00
Gabriel Moreno,Arizona Diamondbacks,26,104,99,105,56,28,1,10,65,49,0,113,4,.303,373,.382,.464,.846,1,5,.833,.167,8,1913,435,173,65,159,0,9,.336,0.94,0,37.30
Adael Amador,Colorado Rockies,23,5,2,0,5,1,0,1,5,3,0,3,0,.300,10,.462,.700,1.162,0,0,.---,.---,0,59,13,7,6,7,0,0,.500,2.00,0,10.00
Freddie Freeman,Los Angeles Dodgers,36,128,130,125,63,30,1,15,91,56,2,145,3,.299,485,.371,.458,.829,0,6,1.000,.000,18,2256,550,222,61,209,0,6,.338,1.04,0,32.33
Daz Cameron,Toronto Blue Jays,29,6,2,6,3,1,0,1,5,0,0,5,0,.294,17,.278,.529,.807,0,0,.---,.---,0,73,18,9,3,4,0,1,.333,0.33,0,17.00
Josh Jung,Texas Rangers,28,92,88,94,46,23,1,9,71,33,0,104,6,.294,354,.361,.441,.802,1,1,.500,.500,14,1461,396,156,35,140,0,3,.343,0.94,0,39.33
Michael Harris II,Atlanta Braves,25,126,130,114,62,30,1,21,99,18,0,141,2,.293,481,.319,.491,.810,3,8,.727,.273,3,1811,504,236,72,173,0,3,.330,1.14,0,22.90
Jake McCarthy,Colorado Rockies,28,117,119,111,63,26,7,13,78,24,0,124,4,.292,424,.333,.479,.812,5,24,.828,.172,7,1526,461,203,68,139,4,4,.329,1.07,1,32.62
Alec Burleson,St. Louis Cardinals,27,132,136,129,75,33,1,21,93,46,4,146,6,.291,501,.356,.487,.843,0,3,1.000,.000,10,2031,556,244,96,229,0,3,.321,1.05,0,23.86
Pedro Ramírez,Chicago Cubs,22,57,42,40,24,10,2,3,32,14,2,46,1,.291,158,.351,.437,.788,1,7,.875,.125,3,636,175,69,21,57,1,1,.347,1.05,0,52.67
Angel Genao,Cleveland Guardians,22,17,25,11,9,3,0,1,8,5,0,18,1,.290,62,.353,.387,.740,0,1,1.000,.000,0,239,68,24,3,24,0,0,.321,2.27,0,62.00
Eloy Jiménez,Toronto Blue Jays,29,12,7,9,2,0,0,0,7,3,0,9,0,.290,31,.343,.290,.633,0,0,.---,.---,1,130,35,9,3,12,0,1,.360,0.78,0,-.--
Ronny Simon,Pittsburgh Pirates,26,9,9,10,4,1,0,0,4,2,0,9,0,.290,31,.333,.323,.656,0,1,1.000,.000,3,129,34,10,2,15,1,0,.333,0.90,0,-.--
Tyler Tolbert,Kansas City Royals,28,62,30,28,27,5,0,3,23,11,0,31,1,.290,107,.358,.421,.779,3,19,.864,.136,3,431,124,45,8,56,4,1,.341,1.07,0,35.67
Jake Mangum,Pittsburgh Pirates,30,110,114,68,50,16,2,4,78,22,1,104,9,.290,359,.344,.379,.723,8,21,.724,.276,6,1439,395,136,28,162,3,2,.358,1.68,0,89.75
Cody Freeman,Texas Rangers,25,17,11,12,4,0,1,0,10,4,0,13,0,.289,45,.347,.333,.680,1,0,.000,1.000,0,208,50,15,2,19,1,0,.371,0.92,0,-.--
Jung Hoo Lee,San Francisco Giants,27,121,146,137,58,27,4,9,49,20,0,133,7,.289,461,.325,.423,.748,1,10,.909,.091,6,1800,492,195,47,145,0,4,.305,1.07,0,51.22
James McCann,Arizona Diamondbacks,36,40,31,25,12,5,0,4,30,6,0,34,1,.288,118,.328,.432,.760,0,0,.---,.---,4,476,127,51,21,39,2,0,.357,1.24,0,29.50
Wade Meckler,Los Angeles Angels,26,70,57,41,28,10,0,3,49,21,0,59,2,.288,205,.360,.380,.740,0,6,1.000,.000,1,824,229,78,20,74,1,0,.366,1.39,0,68.33
Ceddanne Rafaela,Boston Red Sox,25,127,126,129,67,32,3,16,108,21,1,145,8,.288,504,.325,.458,.783,8,17,.680,.320,10,1967,537,231,66,200,2,2,.338,0.98,0,31.50
Bobby Witt Jr.,Kansas City Royals,26,114,85,146,72,26,1,16,89,54,7,128,2,.288,445,.365,.458,.823,7,35,.833,.167,6,1868,504,204,48,157,0,3,.327,0.58,0,27.81
Chase DeLauter,Cleveland Guardians,24,111,106,125,52,22,3,13,67,50,0,119,0,.287,414,.362,.449,.811,2,9,.818,.182,8,1815,467,186,59,186,0,3,.315,0.85,0,31.85
