player,team,age,gamesPlayed,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,caughtStealingPercentage,groundIntoDoublePlay,numberOfPitches,plateAppearances,totalBases,rbi,leftOnBase,sacBunts,sacFlies,babip,groundOutsToAirouts,catchersInterference,atBatsPerHomeRun
Ronny Simon,Pittsburgh Pirates,26,8,7,10,4,1,0,0,2,2,0,9,0,.333,27,.379,.370,.749,0,1,1.000,.000,1,116,30,10,2,13,1,0,.360,0.70,0,-.--
Zac Veen,Colorado Rockies,24,2,0,2,2,0,0,2,2,1,0,2,0,.333,6,.429,1.333,1.762,0,0,.---,.---,0,28,7,8,4,4,0,0,.000,0.00,0,3.00
Samad Taylor,San Diego Padres,27,26,24,7,14,1,1,1,30,12,0,29,0,.330,88,.410,.398,.808,1,6,.857,.143,2,411,102,35,11,30,2,0,.491,3.43,0,88.00
Yordan Alvarez,Houston Astros,29,121,72,138,81,25,0,36,91,85,24,142,7,.323,439,.437,.626,1.063,0,1,1.000,.000,5,2047,535,275,88,138,0,4,.335,0.52,0,12.19
Angel Genao,Cleveland Guardians,22,9,12,7,6,1,0,1,2,2,0,10,1,.323,31,.382,.452,.834,0,1,1.000,.000,0,113,34,14,3,7,0,0,.321,1.71,0,31.00
Bryan De La Cruz,Philadelphia Phillies,29,13,5,8,4,1,0,2,8,2,0,9,2,.321,28,.382,.571,.953,0,0,.---,.---,1,120,34,16,6,14,0,2,.350,0.63,0,14.00
Luis Campusano,San Diego Padres,27,44,23,32,16,11,0,5,31,18,0,40,2,.317,126,.411,.524,.935,0,0,.---,.---,3,593,146,66,23,55,0,0,.389,0.72,0,25.20
Luis Arraez,Philadelphia Phillies,29,115,131,180,56,26,7,5,23,26,4,147,4,.316,465,.350,.434,.784,0,10,1.000,.000,11,1899,511,202,49,139,6,10,.318,0.73,0,93.00
Jordan Lawlar,Arizona Diamondbacks,23,12,6,10,6,2,0,1,10,3,0,12,3,.316,38,.409,.447,.856,0,4,1.000,.000,0,175,44,17,4,15,0,0,.407,0.60,0,38.00
Blaze Alexander,Baltimore Orioles,27,82,58,43,31,12,2,4,54,16,1,69,4,.312,221,.368,.439,.807,3,9,.750,.250,5,936,246,97,29,79,2,1,.396,1.35,2,55.25
Otto Lopez,Miami Marlins,27,119,147,124,72,29,7,9,67,24,0,149,4,.312,478,.344,.458,.802,4,24,.857,.143,10,1867,515,219,53,182,0,9,.341,1.19,0,53.11
Tyler Tolbert,Kansas City Royals,28,55,27,22,24,5,0,3,18,9,0,28,0,.311,90,.370,.467,.837,3,17,.850,.150,3,359,104,42,6,44,4,1,.357,1.23,0,30.00
Trey Mancini,Los Angeles Angels,34,5,4,3,1,0,1,0,3,0,0,4,0,.308,13,.286,.462,.748,0,0,.---,.---,1,49,14,6,4,8,0,1,.364,1.33,0,-.--
Nick Gonzales,Pittsburgh Pirates,27,118,129,99,65,21,1,6,82,30,0,137,9,.307,446,.362,.399,.761,2,5,.714,.286,12,1789,486,178,53,181,0,1,.365,1.30,0,74.33
Chandler Simpson,Tampa Bay Rays,25,113,159,106,49,12,6,0,40,21,0,129,0,.306,421,.335,.363,.698,11,35,.761,.239,4,1495,455,153,25,143,7,6,.333,1.50,0,-.--
Freddie Freeman,Los Angeles Dodgers,36,119,123,111,59,27,1,15,82,54,2,136,3,.304,448,.379,.469,.848,0,5,1.000,.000,18,2088,509,210,57,195,0,4,.341,1.11,0,29.87
Gabriel Moreno,Arizona Diamondbacks,26,94,89,94,49,24,1,8,59,43,0,102,4,.304,336,.381,.452,.833,1,4,.800,.200,7,1709,391,152,54,144,0,8,.339,0.95,0,42.00
Alex Jackson,Minnesota Twins,30,29,13,10,11,4,0,1,23,1,0,20,2,.303,66,.333,.409,.742,0,0,.---,.---,0,253,69,27,5,24,0,0,.452,1.30,0,66.00
Yandy Díaz,Tampa Bay Rays,34,116,139,112,68,21,1,17,74,43,4,138,9,.301,458,.369,.463,.832,1,3,.750,.250,12,1910,515,212,69,149,0,5,.325,1.24,0,26.94
Wade Meckler,Los Angeles Angels,26,65,50,37,25,10,0,3,47,19,0,57,1,.300,190,.367,.400,.767,0,4,1.000,.000,1,762,211,76,20,71,1,0,.386,1.35,0,63.33
Ty France,San Diego Padres,31,97,71,74,43,16,2,17,77,18,1,92,11,.298,309,.353,.528,.881,1,1,.500,.500,7,1376,344,163,51,132,0,5,.341,0.96,1,18.18
Jake Mangum,Pittsburgh Pirates,30,101,106,64,47,15,2,4,69,19,1,99,9,.297,333,.350,.390,.740,7,21,.750,.250,6,1321,366,130,28,149,3,2,.363,1.66,0,83.25
Andrew Vaughn,Milwaukee Brewers,28,78,57,59,27,16,2,5,38,29,1,64,5,.296,216,.389,.458,.847,0,0,.---,.---,5,1018,252,99,34,119,0,2,.337,0.97,0,43.20
Jake McCarthy,Colorado Rockies,28,107,108,101,57,25,7,13,70,19,0,114,4,.296,385,.333,.499,.832,4,20,.833,.167,6,1359,417,192,67,131,4,4,.330,1.07,1,29.62
Rafael Flores Jr.,Pittsburgh Pirates,25,14,7,8,5,1,0,4,9,6,0,10,0,.294,34,.400,.676,1.076,0,0,.---,.---,0,161,40,23,10,11,0,0,.286,0.88,0,8.50
Pedro Ramírez,Chicago Cubs,22,47,33,29,19,9,1,2,24,11,1,35,0,.294,119,.351,.437,.788,0,7,1.000,.000,3,469,132,52,15,41,1,1,.351,1.14,0,59.50
TJ Rumfield,Colorado Rockies,26,119,112,119,51,24,2,13,69,47,0,124,8,.294,422,.374,.453,.827,0,0,.---,.---,4,1780,479,191,59,160,0,2,.325,0.94,0,32.46
Josh Jung,Texas Rangers,28,92,88,94,46,23,1,9,71,33,0,104,6,.294,354,.361,.441,.802,1,1,.500,.500,14,1461,396,156,35,140,0,3,.343,0.94,0,39.33
James McCann,Arizona Diamondbacks,36,34,29,20,11,5,0,4,28,4,0,31,1,.292,106,.324,.453,.777,0,0,.---,.---,4,434,113,48,21,35,2,0,.365,1.45,0,26.50
Cole Carrigg,Colorado Rockies,24,54,34,55,35,14,3,5,42,23,2,52,3,.292,178,.375,.489,.864,3,7,.700,.300,3,805,209,87,30,77,1,4,.348,0.62,0,35.60
Jung Hoo Lee,San Francisco Giants,27,112,140,121,57,26,4,9,46,18,0,124,6,.290,427,.325,.433,.758,1,8,.889,.111,6,1653,455,185,46,132,0,4,.306,1.16,0,47.44
Brett Bateman,Toronto Blue Jays,24,7,8,7,2,2,0,0,7,2,0,9,0,.290,31,.333,.355,.688,0,0,.---,.---,0,104,33,11,3,9,0,0,.375,1.14,0,-.--
Eloy Jiménez,Toronto Blue Jays,29,12,7,9,2,0,0,0,7,3,0,9,0,.290,31,.343,.290,.633,0,0,.---,.---,1,130,35,9,3,12,0,1,.360,0.78,0,-.--
Michael Harris II,Atlanta Braves,25,116,119,106,59,25,1,20,91,18,0,128,2,.290,441,.319,.488,.807,3,6,.667,.333,3,1663,464,215,67,157,0,3,.324,1.12,0,22.05
Shohei Ohtani,Los Angeles Dodgers,31,117,93,102,77,24,2,27,119,70,16,126,5,.290,435,.390,.540,.930,3,7,.700,.300,7,1936,517,235,74,139,0,5,.337,0.91,2,16.11
Jeremy Peña,Houston Astros,28,75,75,72,57,13,1,13,67,21,0,86,6,.289,298,.346,.470,.816,1,8,.889,.111,3,1205,327,140,39,90,0,2,.332,1.04,0,22.92
Ceddanne Rafaela,Boston Red Sox,25,117,113,120,63,28,3,16,97,19,0,132,8,.288,458,.326,.467,.793,7,16,.696,.304,9,1795,489,214,63,174,2,2,.334,0.94,0,28.62
Miguel Rojas,Los Angeles Dodgers,37,78,53,55,20,12,0,3,19,13,0,48,2,.287,167,.335,.413,.748,1,0,.000,1.000,8,682,190,69,18,73,2,6,.298,0.96,0,55.67
