player,team,age,gamesPlayed,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,caughtStealingPercentage,groundIntoDoublePlay,numberOfPitches,plateAppearances,totalBases,rbi,leftOnBase,sacBunts,sacFlies,babip,groundOutsToAirouts,catchersInterference,atBatsPerHomeRun
Adael Amador,Colorado Rockies,23,5,2,0,5,1,0,1,5,3,0,3,0,.300,10,.462,.700,1.162,0,0,.---,.---,0,59,13,7,6,7,0,0,.500,2.00,0,10.00
Daz Cameron,Toronto Blue Jays,29,6,2,6,3,1,0,1,5,0,0,5,0,.294,17,.278,.529,.807,0,0,.---,.---,0,73,18,9,3,4,0,1,.333,0.33,0,17.00
Josh Jung,Texas Rangers,28,92,88,94,46,23,1,9,71,33,0,104,6,.294,354,.361,.441,.802,1,1,.500,.500,14,1461,396,156,35,140,0,3,.343,0.94,0,39.33
Tyler Tolbert,Kansas City Royals,28,63,30,29,27,5,0,3,23,11,0,32,1,.294,109,.361,.422,.783,3,20,.870,.130,3,441,126,46,8,56,4,1,.345,1.03,0,36.33
Alec Burleson,St. Louis Cardinals,27,134,139,129,77,33,1,21,94,46,4,148,6,.292,507,.356,.485,.841,0,3,1.000,.000,11,2059,562,246,98,233,0,3,.322,1.08,0,24.14
Jake McCarthy,Colorado Rockies,28,119,123,111,64,27,7,13,80,24,0,126,4,.292,432,.332,.477,.809,5,25,.833,.167,7,1554,469,206,68,142,4,4,.329,1.11,1,33.23
Michael Harris II,Atlanta Braves,25,127,133,115,62,30,1,21,99,19,0,141,2,.291,484,.319,.488,.807,3,8,.727,.273,3,1824,509,236,72,173,1,3,.327,1.16,0,23.05
Eloy Jiménez,Toronto Blue Jays,29,12,7,9,2,0,0,0,7,3,0,9,0,.290,31,.343,.290,.633,0,0,.---,.---,1,130,35,9,3,12,0,1,.360,0.78,0,-.--
Jordan Lawlar,Arizona Diamondbacks,23,20,12,14,10,2,0,3,19,3,0,18,4,.290,62,.362,.468,.830,0,4,1.000,.000,0,261,70,29,8,23,1,0,.375,0.86,0,20.67
Ronny Simon,Pittsburgh Pirates,26,9,9,10,4,1,0,0,4,2,0,9,0,.290,31,.333,.323,.656,0,1,1.000,.000,3,129,34,10,2,15,1,0,.333,0.90,0,-.--
TJ Rumfield,Colorado Rockies,26,130,122,130,55,26,2,13,74,57,0,132,9,.289,456,.378,.441,.819,0,0,.---,.---,4,1964,524,201,60,174,0,2,.321,0.94,0,35.08
James McCann,Arizona Diamondbacks,36,41,32,26,13,5,0,4,30,6,0,35,1,.289,121,.328,.430,.758,0,0,.---,.---,5,490,130,52,21,40,2,0,.356,1.23,0,30.25
Chase DeLauter,Cleveland Guardians,24,112,106,125,52,22,3,13,67,50,0,120,0,.289,415,.363,.451,.814,2,9,.818,.182,8,1817,468,187,59,186,0,3,.317,0.85,0,31.92
Jung Hoo Lee,San Francisco Giants,27,121,146,137,58,27,4,9,49,20,0,133,7,.289,461,.325,.423,.748,1,10,.909,.091,6,1800,492,195,47,145,0,4,.305,1.07,0,51.22
Bobby Witt Jr.,Kansas City Royals,26,115,85,147,72,26,1,16,90,55,8,129,2,.288,448,.366,.458,.824,7,35,.833,.167,6,1881,508,205,48,158,0,3,.328,0.58,0,28.00
Angel Genao,Cleveland Guardians,22,18,27,12,9,3,0,1,8,5,0,19,1,.288,66,.347,.379,.726,0,1,1.000,.000,0,255,72,25,3,26,0,0,.316,2.25,0,66.00
Shohei Ohtani,Los Angeles Dodgers,31,127,106,107,86,25,4,30,131,76,16,137,5,.288,476,.388,.546,.934,3,10,.769,.231,8,2139,564,260,80,158,0,5,.334,0.99,2,15.87
Wade Meckler,Los Angeles Angels,26,70,57,41,28,10,0,3,49,21,0,59,2,.288,205,.360,.380,.740,0,6,1.000,.000,1,824,229,78,20,74,1,0,.366,1.39,0,68.33
