player,team,age,gamesPlayed,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,caughtStealingPercentage,groundIntoDoublePlay,numberOfPitches,plateAppearances,totalBases,rbi,leftOnBase,sacBunts,sacFlies,babip,groundOutsToAirouts,catchersInterference,atBatsPerHomeRun
Chandler Simpson,Tampa Bay Rays,25,139,201,131,60,14,6,0,46,26,1,160,0,.306,523,.335,.356,.691,14,41,.745,.255,6,1818,564,186,31,187,9,6,.331,1.53,0,-.--
Nick Gonzales,Pittsburgh Pirates,27,137,153,115,67,25,1,6,91,40,0,157,12,.305,515,.368,.392,.760,3,7,.700,.300,15,2082,568,202,59,216,0,1,.360,1.33,0,85.83
Blaze Alexander,Baltimore Orioles,27,93,69,53,35,13,2,4,63,19,1,79,4,.303,261,.358,.414,.772,3,10,.769,.231,5,1106,289,108,31,92,2,1,.385,1.30,2,65.25
Yandy Díaz,Tampa Bay Rays,34,142,176,133,84,25,1,22,91,52,6,171,10,.303,565,.368,.467,.835,1,3,.750,.250,15,2350,633,264,80,181,0,6,.325,1.32,0,25.68
Eduardo Valencia,Detroit Tigers,26,31,23,16,14,8,0,6,26,1,0,28,1,.301,93,.316,.581,.897,0,0,.---,.---,3,359,95,54,18,43,0,0,.361,1.44,0,15.50
Gabriel Moreno,Arizona Diamondbacks,26,117,111,121,61,31,1,12,73,54,0,127,4,.300,423,.378,.463,.841,2,5,.714,.286,8,2168,490,196,72,179,0,9,.331,0.92,0,35.25
Tyler Tolbert,Kansas City Royals,28,73,31,30,31,5,0,3,26,12,0,35,1,.299,117,.366,.419,.785,4,21,.840,.160,3,468,135,49,8,60,4,1,.360,1.03,0,39.00
Freddie Freeman,Los Angeles Dodgers,36,140,141,132,72,32,1,16,102,65,3,156,4,.297,525,.375,.453,.828,0,7,1.000,.000,18,2473,600,238,66,231,0,6,.339,1.07,0,32.81
Jake McCarthy,Colorado Rockies,28,132,134,133,71,29,9,15,86,28,1,145,6,.297,489,.339,.485,.824,5,29,.853,.147,8,1758,533,237,76,160,4,5,.331,1.01,1,32.60
TJ Rumfield,Colorado Rockies,26,142,134,140,62,28,3,15,80,68,0,147,9,.295,499,.388,.453,.841,0,0,.---,.---,5,2187,578,226,67,188,0,2,.325,0.96,0,33.27
Jackson Chourio,Milwaukee Brewers,22,113,104,112,85,27,0,23,119,39,5,139,2,.294,472,.350,.498,.848,5,17,.773,.227,7,1969,515,235,67,194,0,2,.349,0.93,0,20.52
Wade Meckler,Los Angeles Angels,26,83,72,49,35,13,0,3,54,27,0,72,2,.294,245,.369,.384,.753,0,6,1.000,.000,2,1004,276,94,25,92,2,0,.367,1.47,0,81.67
Javier Sanoja,Miami Marlins,23,130,115,139,44,29,4,8,34,24,0,119,0,.294,405,.333,.444,.777,4,10,.714,.286,8,1476,431,180,57,171,1,1,.305,0.83,0,50.62
Ty France,San Diego Padres,31,120,87,99,52,20,2,20,95,34,1,114,12,.294,388,.363,.510,.873,1,1,.500,.500,10,1753,442,198,63,166,0,7,.336,0.88,1,19.40
Josh Jung,Texas Rangers,28,92,88,94,46,23,1,9,71,33,0,104,6,.294,354,.361,.441,.802,1,1,.500,.500,14,1461,396,156,35,140,0,3,.343,0.94,0,39.33
Chase DeLauter,Cleveland Guardians,24,122,116,133,57,28,3,14,75,52,0,133,0,.293,454,.363,.460,.823,2,10,.833,.167,9,1974,509,209,62,198,0,3,.323,0.87,0,32.43
Luis García Jr.,New York Yankees,26,137,137,118,65,26,5,30,86,23,0,139,0,.291,478,.322,.554,.876,2,5,.714,.286,9,1831,503,265,91,199,0,2,.299,1.16,0,15.93
Eloy Jiménez,Toronto Blue Jays,29,12,7,9,2,0,0,0,7,3,0,9,0,.290,31,.343,.290,.633,0,0,.---,.---,1,130,35,9,3,12,0,1,.360,0.78,0,-.--
James McCann,Arizona Diamondbacks,36,47,33,29,15,6,0,5,39,6,0,40,1,.290,138,.322,.442,.764,0,0,.---,.---,5,554,148,61,24,44,2,1,.368,1.14,0,27.60
Randal Grichuk,Chicago White Sox,34,104,44,61,33,23,1,12,55,9,1,64,1,.287,223,.316,.561,.877,0,0,.---,.---,3,862,234,125,36,103,0,1,.331,0.72,0,18.58
Jonah Cox,San Francisco Giants,24,48,19,16,21,2,2,4,40,6,0,28,0,.286,98,.327,.469,.796,2,10,.833,.167,0,403,109,46,11,27,5,0,.444,1.19,0,24.50
Kaelen Culpepper,Minnesota Twins,23,29,25,28,15,5,0,3,23,6,0,30,3,.286,105,.339,.419,.758,0,1,1.000,.000,3,452,115,44,11,45,0,1,.338,0.89,0,35.00
Corey Julks,Detroit Tigers,30,4,2,2,1,1,0,0,1,0,0,2,0,.286,7,.286,.429,.715,0,0,.---,.---,0,25,7,3,0,1,0,0,.333,1.00,0,-.--
Ryan Mountcastle,Baltimore Orioles,29,8,4,4,0,1,0,0,2,1,0,4,0,.286,14,.333,.357,.690,0,0,.---,.---,0,54,15,5,1,7,0,0,.333,1.00,0,-.--
Joey Wiemer,Washington Nationals,27,32,13,8,16,5,1,3,29,12,0,20,1,.286,70,.398,.514,.912,0,1,1.000,.000,2,335,83,36,12,34,0,0,.447,1.63,0,23.33
Liam Hicks,Tampa Bay Rays,27,131,131,145,63,13,1,18,50,51,3,127,11,.285,445,.368,.440,.808,0,3,1.000,.000,7,1886,515,196,79,170,1,7,.284,0.90,0,24.72
Alec Burleson,St. Louis Cardinals,27,147,154,145,83,35,1,22,105,53,4,159,6,.284,559,.350,.469,.819,0,4,1.000,.000,12,2295,622,262,106,258,0,4,.314,1.06,0,25.41
