player,team,age,gamesPlayed,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,caughtStealingPercentage,groundIntoDoublePlay,numberOfPitches,plateAppearances,totalBases,rbi,leftOnBase,sacBunts,sacFlies,babip,groundOutsToAirouts,catchersInterference,atBatsPerHomeRun
Tyler Tolbert,Kansas City Royals,28,50,26,18,22,3,0,3,15,6,0,26,0,.325,80,.368,.475,.843,3,15,.833,.167,3,305,91,38,6,42,4,1,.365,1.44,0,26.67
Otto Lopez,Miami Marlins,27,112,135,116,69,29,7,9,64,23,0,143,4,.318,449,.351,.474,.825,4,23,.852,.148,8,1761,485,213,51,162,0,9,.348,1.16,0,49.89
Jordan Lawlar,Arizona Diamondbacks,23,12,6,10,6,2,0,1,10,3,0,12,3,.316,38,.409,.447,.856,0,4,1.000,.000,0,175,44,17,4,15,0,0,.407,0.60,0,38.00
Blaze Alexander,Baltimore Orioles,27,82,58,43,31,12,2,4,54,16,1,69,4,.312,221,.368,.439,.807,3,9,.750,.250,5,936,246,97,29,79,2,1,.396,1.35,2,55.25
Jeremy Peña,Houston Astros,28,68,64,66,54,12,1,13,56,20,0,83,6,.311,267,.369,.509,.878,1,8,.889,.111,2,1093,295,136,37,84,0,2,.350,0.97,0,20.54
Wade Meckler,Los Angeles Angels,26,57,39,32,22,9,0,3,38,16,0,49,1,.310,158,.377,.424,.801,0,4,1.000,.000,1,615,175,67,20,56,0,0,.393,1.22,0,52.67
Freddie Freeman,Los Angeles Dodgers,36,112,112,106,57,27,1,15,78,51,1,131,3,.310,423,.385,.485,.870,0,5,1.000,.000,16,1975,481,205,54,184,0,4,.347,1.06,0,28.20
Nick Gonzales,Pittsburgh Pirates,27,111,121,92,61,18,1,6,79,28,0,130,8,.309,421,.362,.399,.761,2,5,.714,.286,12,1685,458,168,50,174,0,1,.368,1.32,0,70.17
Trey Mancini,Los Angeles Angels,34,5,4,3,1,0,1,0,3,0,0,4,0,.308,13,.286,.462,.748,0,0,.---,.---,1,49,14,6,4,8,0,1,.364,1.33,0,-.--
Jung Hoo Lee,San Francisco Giants,27,105,126,113,55,26,4,8,43,17,0,121,6,.303,399,.338,.449,.787,1,8,.889,.111,5,1549,426,179,43,119,0,4,.321,1.12,0,49.88
Alex Jackson,Minnesota Twins,30,28,13,10,11,4,0,1,23,1,0,20,2,.303,66,.333,.409,.742,0,0,.---,.---,0,253,69,27,5,24,0,0,.452,1.30,0,66.00
James McCann,Arizona Diamondbacks,36,32,28,17,11,5,0,4,26,2,0,30,1,.303,99,.324,.475,.799,0,0,.---,.---,4,390,104,47,21,32,2,0,.377,1.65,0,24.75
Luis Campusano,San Diego Padres,27,39,20,27,14,9,0,4,29,16,0,33,1,.303,109,.397,.495,.892,0,0,.---,.---,3,526,126,54,16,48,0,0,.382,0.74,0,27.25
Gabriel Moreno,Arizona Diamondbacks,26,87,81,86,47,19,0,8,54,42,0,92,4,.302,305,.384,.443,.827,1,4,.800,.200,6,1573,359,135,50,125,0,8,.335,0.94,0,38.12
Cole Carrigg,Colorado Rockies,24,47,28,48,33,11,3,5,36,21,2,46,3,.301,153,.387,.510,.897,3,5,.625,.375,1,707,182,78,28,64,1,4,.353,0.58,0,30.60
Yandy Díaz,Tampa Bay Rays,34,109,124,105,61,20,1,15,72,43,4,127,9,.300,424,.373,.458,.831,1,3,.750,.250,12,1796,480,194,64,134,0,4,.328,1.18,0,28.27
Andrew Vaughn,Milwaukee Brewers,28,71,51,55,25,15,2,5,32,27,1,58,4,.299,194,.392,.474,.866,0,0,.---,.---,5,903,227,92,33,108,0,2,.333,0.93,0,38.80
Chandler Simpson,Tampa Bay Rays,25,107,152,98,46,11,6,0,39,20,0,118,0,.299,395,.329,.357,.686,11,30,.732,.268,4,1400,427,141,23,133,7,5,.327,1.55,0,-.--
Jake Mangum,Pittsburgh Pirates,30,94,99,58,40,12,1,3,61,18,1,91,8,.298,305,.352,.374,.726,7,20,.741,.259,6,1231,335,114,24,139,3,1,.364,1.71,0,101.67
Shohei Ohtani,Los Angeles Dodgers,31,109,85,94,73,22,2,26,110,67,16,120,5,.297,404,.399,.554,.953,2,6,.750,.250,6,1817,483,224,70,129,0,5,.344,0.90,2,15.54
Josh Jung,Texas Rangers,28,92,88,94,46,23,1,9,71,33,0,104,6,.294,354,.361,.441,.802,1,1,.500,.500,14,1461,396,156,35,140,0,3,.343,0.94,0,39.33
Michael Harris II,Atlanta Braves,25,109,111,103,58,24,1,20,83,17,0,122,2,.293,416,.322,.500,.822,1,6,.857,.143,3,1568,438,208,66,153,0,3,.323,1.08,0,20.80
Victor Bericoto,San Francisco Giants,24,24,15,11,7,3,0,4,15,1,0,17,0,.293,58,.305,.552,.857,2,1,.333,.667,2,229,59,32,9,26,0,0,.333,1.36,0,14.50
Jake McCarthy,Colorado Rockies,28,100,98,94,52,23,7,11,67,18,0,104,4,.293,355,.331,.490,.821,4,18,.818,.182,4,1265,385,174,64,122,4,4,.331,1.04,0,32.27
Ryan Waldschmidt,Arizona Diamondbacks,23,50,23,39,21,13,1,1,56,9,0,48,2,.293,164,.333,.402,.735,1,6,.857,.143,1,689,178,66,13,67,0,2,.431,0.59,1,164.00
Pedro Ramírez,Chicago Cubs,22,42,30,26,15,8,1,1,21,10,1,31,0,.292,106,.350,.415,.765,0,5,1.000,.000,3,413,118,44,14,38,1,1,.353,1.15,0,106.00
TJ Rumfield,Colorado Rockies,26,112,107,111,48,24,2,13,66,44,0,116,7,.291,398,.370,.460,.830,0,0,.---,.---,3,1676,451,183,58,154,0,2,.321,0.96,0,30.62
Ty France,San Diego Padres,31,90,68,67,39,15,2,16,72,15,1,83,10,.291,285,.343,.526,.869,1,1,.500,.500,7,1264,316,150,50,125,0,5,.332,1.01,1,17.81
Brandon Lockridge,Milwaukee Brewers,29,29,28,8,9,4,0,0,26,10,0,25,0,.291,86,.365,.337,.702,0,5,1.000,.000,0,417,97,29,12,32,1,0,.417,3.50,0,-.--
Eloy Jiménez,Toronto Blue Jays,29,12,7,9,2,0,0,0,7,3,0,9,0,.290,31,.343,.290,.633,0,0,.---,.---,1,130,35,9,3,12,0,1,.360,0.78,0,-.--
Tommy Edman,Los Angeles Dodgers,31,39,35,28,20,6,2,3,30,10,0,37,5,.289,128,.364,.438,.802,2,3,.600,.400,2,527,145,56,21,54,2,0,.358,1.25,0,42.67
