player,team,age,gamesPlayed,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,caughtStealingPercentage,groundIntoDoublePlay,numberOfPitches,plateAppearances,totalBases,rbi,leftOnBase,sacBunts,sacFlies,babip,groundOutsToAirouts,catchersInterference,atBatsPerHomeRun
Brett Bateman,Toronto Blue Jays,24,30,37,19,19,5,1,2,28,12,0,41,2,.336,122,.401,.443,.844,0,3,1.000,.000,0,525,139,54,10,41,2,1,.419,1.95,0,61.00
Adael Amador,Colorado Rockies,23,14,12,10,12,3,0,3,7,5,1,14,1,.333,42,.417,.619,1.036,0,0,.---,.---,0,194,49,26,11,14,1,0,.344,1.20,0,14.00
Tyler Black,Milwaukee Brewers,25,9,7,4,2,4,0,0,7,1,0,9,0,.333,27,.357,.481,.838,0,0,.---,.---,1,97,28,13,7,11,0,0,.450,1.75,0,-.--
Brewer Hicklen,Atlanta Braves,30,15,3,3,8,4,0,0,10,6,0,8,0,.333,24,.467,.500,.967,0,0,.---,.---,0,118,30,12,3,10,0,0,.571,1.00,0,-.--
Vimael Machín,Colorado Rockies,32,2,0,0,0,0,0,0,2,0,0,1,0,.333,3,.333,.333,.666,0,0,.---,.---,0,11,3,1,0,0,0,0,1.000,-.--,0,-.--
Omar Martinez,Los Angeles Angels,24,5,0,1,0,0,0,0,1,0,0,1,0,.333,3,.333,.333,.666,0,0,.---,.---,0,12,3,1,0,2,0,0,.500,0.00,0,-.--
Bryan De La Cruz,Philadelphia Phillies,29,28,15,13,9,3,0,2,14,4,0,19,2,.322,59,.373,.475,.848,0,0,.---,.---,2,265,67,28,12,23,0,2,.378,1.15,0,29.50
Eduardo Valencia,Detroit Tigers,26,32,24,16,15,9,0,6,26,2,0,31,1,.320,97,.340,.598,.938,0,0,.---,.---,3,376,100,58,18,45,0,0,.385,1.50,0,16.17
Luis Arraez,Philadelphia Phillies,29,141,154,221,66,30,7,6,26,29,4,177,5,.316,560,.348,.427,.775,1,10,.909,.091,14,2291,612,239,59,185,6,12,.317,0.70,0,93.33
Andrew Vaughn,Milwaukee Brewers,28,100,69,73,33,18,2,6,50,34,1,87,6,.314,277,.398,.458,.856,0,0,.---,.---,8,1308,319,127,42,150,0,2,.363,0.95,0,46.17
Leo Bernal,St. Louis Cardinals,22,11,9,14,8,2,0,3,8,4,0,14,0,.311,45,.367,.556,.923,1,0,.000,1.000,1,165,49,25,13,16,0,0,.324,0.64,0,15.00
Yordan Alvarez,Houston Astros,29,145,88,164,95,30,1,38,113,100,32,162,10,.310,522,.427,.590,1.017,0,1,1.000,.000,6,2409,637,308,96,159,0,5,.330,0.54,0,13.74
Samad Taylor,San Diego Padres,27,35,31,14,18,2,2,1,38,14,0,36,1,.310,116,.389,.388,.777,2,8,.800,.200,2,538,134,45,11,44,3,0,.455,2.21,0,116.00
Otto Lopez,Miami Marlins,27,145,176,154,88,31,9,10,80,34,0,179,8,.310,578,.350,.446,.796,5,30,.857,.143,13,2310,631,258,67,222,0,11,.339,1.14,0,57.80
Alex Jackson,Minnesota Twins,30,32,13,10,12,4,0,1,24,2,0,21,2,.309,68,.347,.412,.759,0,0,.---,.---,0,266,72,28,5,25,0,0,.465,1.30,0,68.00
Trey Mancini,Los Angeles Angels,34,5,4,3,1,0,1,0,3,0,0,4,0,.308,13,.286,.462,.748,0,0,.---,.---,1,49,14,6,4,8,0,1,.364,1.33,0,-.--
Chandler Simpson,Tampa Bay Rays,25,140,204,131,61,14,6,0,46,26,1,161,0,.306,527,.335,.355,.690,14,41,.745,.255,6,1831,568,187,31,192,9,6,.331,1.56,0,-.--
Nick Gonzales,Pittsburgh Pirates,27,137,153,115,67,25,1,6,91,40,0,157,12,.305,515,.368,.392,.760,3,7,.700,.300,15,2082,568,202,59,216,0,1,.360,1.33,0,85.83
Blaze Alexander,Baltimore Orioles,27,93,69,53,35,13,2,4,63,19,1,79,4,.303,261,.358,.414,.772,3,10,.769,.231,5,1106,289,108,31,92,2,1,.385,1.30,2,65.25
Gabriel Moreno,Arizona Diamondbacks,26,118,112,121,62,31,1,12,74,54,0,129,4,.302,427,.379,.464,.843,2,5,.714,.286,8,2185,494,198,72,179,0,9,.334,0.93,0,35.58
Yandy Díaz,Tampa Bay Rays,34,143,178,134,84,25,1,22,92,52,6,171,10,.301,569,.366,.464,.830,1,3,.750,.250,15,2362,637,264,80,181,0,6,.323,1.33,0,25.86
Tyler Tolbert,Kansas City Royals,28,73,31,30,31,5,0,3,26,12,0,35,1,.299,117,.366,.419,.785,4,21,.840,.160,3,468,135,49,8,60,4,1,.360,1.03,0,39.00
TJ Rumfield,Colorado Rockies,26,143,134,141,62,29,3,15,81,68,0,150,9,.298,504,.389,.456,.845,0,0,.---,.---,5,2207,583,230,67,188,0,2,.329,0.95,0,33.60
Jake McCarthy,Colorado Rockies,28,133,134,136,72,29,9,15,86,28,1,146,7,.296,493,.340,.483,.823,5,29,.853,.147,8,1769,538,238,78,161,4,5,.330,0.99,1,32.87
Wade Meckler,Los Angeles Angels,26,84,73,49,36,14,0,3,54,27,0,73,2,.296,247,.370,.389,.759,0,7,1.000,.000,2,1009,278,96,26,94,2,0,.368,1.49,0,82.33
Josh Jung,Texas Rangers,28,93,89,96,47,23,1,9,71,33,0,106,6,.295,359,.362,.440,.802,1,1,.500,.500,15,1479,401,158,36,142,0,3,.344,0.93,0,39.89
Freddie Freeman,Los Angeles Dodgers,36,141,144,133,72,32,1,16,102,65,3,156,4,.295,529,.373,.450,.823,0,7,1.000,.000,18,2486,604,238,66,231,0,6,.336,1.08,0,33.06
Jackson Chourio,Milwaukee Brewers,22,114,105,112,87,27,0,23,120,41,5,140,2,.295,475,.352,.497,.849,5,17,.773,.227,7,1994,520,236,67,194,0,2,.350,0.94,0,20.65
Ty France,San Diego Padres,31,120,87,99,52,20,2,20,95,34,1,114,12,.294,388,.363,.510,.873,1,1,.500,.500,10,1753,442,198,63,166,0,7,.336,0.88,1,19.40
Javier Sanoja,Miami Marlins,23,131,116,141,44,29,4,8,34,25,1,119,0,.292,408,.332,.441,.773,4,10,.714,.286,8,1482,435,180,58,176,1,1,.302,0.82,0,51.00
Chase DeLauter,Cleveland Guardians,24,123,117,134,57,28,3,14,76,53,0,133,0,.291,457,.363,.457,.820,2,10,.833,.167,9,1987,513,209,62,198,0,3,.322,0.87,0,32.64
Luis García Jr.,New York Yankees,26,137,137,118,65,26,5,30,86,23,0,139,0,.291,478,.322,.554,.876,2,5,.714,.286,9,1831,503,265,91,199,0,2,.299,1.16,0,15.93
Eloy Jiménez,Toronto Blue Jays,29,12,7,9,2,0,0,0,7,3,0,9,0,.290,31,.343,.290,.633,0,0,.---,.---,1,130,35,9,3,12,0,1,.360,0.78,0,-.--
James McCann,Arizona Diamondbacks,36,47,33,29,15,6,0,5,39,6,0,40,1,.290,138,.322,.442,.764,0,0,.---,.---,5,554,148,61,24,44,2,1,.368,1.14,0,27.60
Keibert Ruiz,Washington Nationals,27,96,78,108,44,24,0,10,36,16,1,89,2,.289,308,.325,.464,.789,1,2,.667,.333,7,1054,329,143,47,142,0,3,.298,0.72,0,30.80
Michael Harris II,Atlanta Braves,25,143,146,133,69,32,1,25,112,21,1,156,2,.288,542,.315,.489,.804,3,11,.786,.214,3,2029,570,265,83,190,2,3,.321,1.10,0,21.68
Randal Grichuk,Chicago White Sox,34,105,45,61,34,23,1,13,57,9,1,65,1,.286,227,.315,.568,.883,0,0,.---,.---,4,879,238,129,38,106,0,1,.329,0.74,0,17.46
Fernando Tatis Jr.,San Diego Padres,27,146,166,132,85,29,3,21,118,60,6,164,5,.286,573,.356,.457,.813,13,34,.723,.277,14,2316,645,262,73,154,1,6,.325,1.26,0,27.29
Liam Hicks,Tampa Bay Rays,27,132,132,146,63,14,1,18,50,51,3,128,11,.286,448,.368,.442,.810,0,3,1.000,.000,7,1899,518,198,79,171,1,7,.284,0.90,0,24.89
Corey Julks,Detroit Tigers,30,4,2,2,1,1,0,0,1,0,0,2,0,.286,7,.286,.429,.715,0,0,.---,.---,0,25,7,3,0,1,0,0,.333,1.00,0,-.--
