player,team,age,gamesPlayed,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,caughtStealingPercentage,groundIntoDoublePlay,numberOfPitches,plateAppearances,totalBases,rbi,leftOnBase,sacBunts,sacFlies,babip,groundOutsToAirouts,catchersInterference,atBatsPerHomeRun
Eduardo Valencia,Detroit Tigers,26,28,18,13,14,8,0,6,26,1,0,26,1,.313,83,.329,.627,.956,0,0,.---,.---,3,326,85,52,17,38,0,0,.392,1.38,0,13.83
Andrew Vaughn,Milwaukee Brewers,28,94,68,68,32,17,2,6,46,32,1,82,6,.313,262,.397,.462,.859,0,0,.---,.---,7,1234,302,121,42,143,0,2,.358,1.00,0,43.67
Nick Gonzales,Pittsburgh Pirates,27,131,143,110,67,23,1,6,89,39,0,153,11,.310,494,.372,.397,.769,3,7,.700,.300,13,1996,545,196,59,205,0,1,.368,1.30,0,82.33
Chandler Simpson,Tampa Bay Rays,25,132,189,125,55,14,6,0,43,24,1,153,0,.309,495,.337,.362,.699,14,38,.731,.269,5,1734,534,179,31,166,9,6,.334,1.51,0,-.--
Blaze Alexander,Baltimore Orioles,27,88,64,49,34,12,2,4,58,17,1,75,4,.309,243,.362,.424,.786,3,9,.750,.250,5,1019,269,103,30,84,2,1,.390,1.31,2,60.75
Leo Bernal,St. Louis Cardinals,22,3,2,4,2,0,0,1,3,0,0,4,0,.308,13,.308,.538,.846,0,0,.---,.---,0,41,13,7,4,5,0,0,.333,0.50,0,13.00
Trey Mancini,Los Angeles Angels,34,5,4,3,1,0,1,0,3,0,0,4,0,.308,13,.286,.462,.748,0,0,.---,.---,1,49,14,6,4,8,0,1,.364,1.33,0,-.--
Tyler Tolbert,Kansas City Royals,28,68,30,30,31,5,0,3,24,12,0,35,1,.307,114,.375,.430,.805,3,21,.875,.125,3,459,132,49,8,57,4,1,.364,1.00,0,38.00
Yandy Díaz,Tampa Bay Rays,34,135,166,125,80,23,1,21,86,51,5,162,10,.303,534,.372,.468,.840,1,3,.750,.250,14,2228,600,250,76,175,0,5,.326,1.33,0,25.43
Freddie Freeman,Los Angeles Dodgers,36,136,134,132,70,32,1,16,96,64,3,155,3,.303,511,.380,.464,.844,0,6,1.000,.000,18,2400,584,237,66,224,0,6,.343,1.02,0,31.94
Otto Lopez,Miami Marlins,27,137,169,147,82,30,8,10,78,31,0,166,4,.302,549,.338,.441,.779,4,29,.879,.121,12,2159,595,242,62,217,0,11,.331,1.15,0,54.90
Kaelen Culpepper,Minnesota Twins,23,22,17,21,12,4,0,3,19,5,0,24,2,.300,80,.352,.463,.815,0,0,.---,.---,1,341,88,37,9,37,0,1,.356,0.81,0,26.67
Gabriel Moreno,Arizona Diamondbacks,26,110,104,113,58,29,1,11,70,51,0,118,4,.298,396,.376,.460,.836,2,5,.714,.286,8,2034,460,182,67,165,0,9,.330,0.92,0,36.00
Wade Meckler,Los Angeles Angels,26,76,63,45,33,11,0,3,53,25,0,67,2,.296,226,.372,.385,.757,0,6,1.000,.000,1,930,255,87,23,82,2,0,.376,1.40,0,75.33
James McCann,Arizona Diamondbacks,36,44,32,27,15,6,0,5,36,6,0,39,1,.295,132,.331,.455,.786,0,0,.---,.---,5,524,141,60,23,42,2,0,.374,1.19,0,26.40
Michael Harris II,Atlanta Braves,25,134,138,119,67,32,1,24,107,20,1,150,2,.295,509,.322,.503,.825,3,10,.769,.231,3,1918,536,256,80,179,2,3,.331,1.16,0,21.21
Josh Jung,Texas Rangers,28,92,88,94,46,23,1,9,71,33,0,104,6,.294,354,.361,.441,.802,1,1,.500,.500,14,1461,396,156,35,140,0,3,.343,0.94,0,39.33
Chase DeLauter,Cleveland Guardians,24,118,111,130,55,26,3,13,73,50,0,129,0,.293,440,.363,.455,.818,2,9,.818,.182,8,1911,493,200,60,192,0,3,.325,0.85,0,33.85
Jake McCarthy,Colorado Rockies,28,125,127,125,66,29,8,14,82,25,1,134,6,.292,459,.333,.481,.814,5,26,.839,.161,8,1645,500,221,72,153,4,5,.326,1.02,1,32.79
Ty France,San Diego Padres,31,114,84,93,49,17,2,20,90,31,1,107,12,.292,367,.360,.512,.872,1,1,.500,.500,9,1670,418,188,62,159,0,7,.330,0.90,1,18.35
TJ Rumfield,Colorado Rockies,26,136,128,135,57,26,2,14,77,64,0,139,9,.291,477,.384,.442,.826,0,0,.---,.---,5,2088,552,211,64,179,0,2,.322,0.95,0,34.07
Jhonny Pereda,Seattle Mariners,30,27,17,23,10,0,0,2,16,6,0,23,1,.291,79,.349,.367,.716,0,0,.---,.---,1,356,86,29,6,32,0,0,.344,0.74,0,39.50
Dustin Harris,San Diego Padres,26,25,19,18,9,2,1,0,10,7,0,18,1,.290,62,.366,.355,.721,1,6,.857,.143,0,253,73,22,6,29,2,1,.340,1.06,0,-.--
Eloy Jiménez,Toronto Blue Jays,29,12,7,9,2,0,0,0,7,3,0,9,0,.290,31,.343,.290,.633,0,0,.---,.---,1,130,35,9,3,12,0,1,.360,0.78,0,-.--
Ronny Simon,Pittsburgh Pirates,26,9,9,10,4,1,0,0,4,2,0,9,0,.290,31,.333,.323,.656,0,1,1.000,.000,3,129,34,10,2,15,1,0,.333,0.90,0,-.--
