player,team,age,gamesPlayed,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,caughtStealingPercentage,groundIntoDoublePlay,numberOfPitches,plateAppearances,totalBases,rbi,leftOnBase,sacBunts,sacFlies,babip,groundOutsToAirouts,catchersInterference,atBatsPerHomeRun
Samad Taylor,San Diego Padres,27,26,24,7,14,1,1,1,30,12,0,29,0,.330,88,.410,.398,.808,1,6,.857,.143,2,411,102,35,11,30,2,0,.491,3.43,0,88.00
Luis Arraez,Philadelphia Phillies,29,121,136,189,62,28,7,6,24,27,4,158,4,.322,491,.355,.444,.799,0,10,1.000,.000,11,2001,538,218,54,151,6,10,.323,0.72,0,81.83
Yordan Alvarez,Houston Astros,29,127,76,144,85,28,0,36,95,87,24,147,8,.321,458,.434,.618,1.052,0,1,1.000,.000,5,2122,557,283,90,142,0,4,.335,0.53,0,12.72
Angel Genao,Cleveland Guardians,22,14,19,10,8,3,0,1,5,4,0,16,1,.320,50,.382,.440,.822,0,1,1.000,.000,0,186,55,22,3,18,0,0,.341,1.90,0,50.00
Blaze Alexander,Baltimore Orioles,27,82,58,43,31,12,2,4,54,16,1,69,4,.312,221,.368,.439,.807,3,9,.750,.250,5,936,246,97,29,79,2,1,.396,1.35,2,55.25
Nick Gonzales,Pittsburgh Pirates,27,121,131,101,66,22,1,6,83,33,0,142,9,.311,456,.369,.404,.773,2,5,.714,.286,12,1831,499,184,55,186,0,1,.370,1.30,0,76.00
Gabriel Moreno,Arizona Diamondbacks,26,100,94,99,55,26,1,10,64,46,0,111,4,.308,360,.385,.469,.854,1,5,.833,.167,8,1837,418,169,63,150,0,8,.344,0.95,0,36.00
Chandler Simpson,Tampa Bay Rays,25,120,170,113,50,13,6,0,42,21,0,139,0,.308,451,.335,.364,.699,12,35,.745,.255,5,1587,485,164,27,153,7,6,.335,1.50,0,-.--
Brett Callahan,Detroit Tigers,24,5,2,4,2,0,1,1,3,0,0,4,0,.308,13,.308,.692,1.000,0,0,.---,.---,0,35,13,9,5,9,0,0,.333,0.50,0,13.00
Trey Mancini,Los Angeles Angels,34,5,4,3,1,0,1,0,3,0,0,4,0,.308,13,.286,.462,.748,0,0,.---,.---,1,49,14,6,4,8,0,1,.364,1.33,0,-.--
Otto Lopez,Miami Marlins,27,125,155,132,75,29,7,9,69,28,0,154,4,.307,501,.343,.447,.790,4,25,.862,.138,10,1977,542,224,55,196,0,9,.336,1.17,0,55.67
Yandy Díaz,Tampa Bay Rays,34,123,147,116,73,21,1,19,79,46,4,148,10,.305,485,.374,.470,.844,1,3,.750,.250,12,2029,546,228,72,155,0,5,.329,1.27,0,25.53
Alex Jackson,Minnesota Twins,30,29,13,10,11,4,0,1,23,1,0,20,2,.303,66,.333,.409,.742,0,0,.---,.---,0,253,69,27,5,24,0,0,.452,1.30,0,66.00
Tyler Tolbert,Kansas City Royals,28,59,29,26,25,5,0,3,19,11,0,30,0,.303,99,.369,.444,.813,3,18,.857,.143,3,399,115,44,8,52,4,1,.346,1.12,0,33.00
Andrew Vaughn,Milwaukee Brewers,28,83,62,61,29,16,2,5,40,30,1,70,5,.303,231,.392,.455,.847,0,0,.---,.---,6,1081,268,105,37,129,0,2,.346,1.02,0,46.20
Brett Bateman,Toronto Blue Jays,24,12,18,8,5,3,1,0,11,3,0,16,0,.302,53,.339,.396,.735,0,1,1.000,.000,0,185,56,21,4,20,0,0,.381,2.25,0,-.--
Luis Campusano,San Diego Padres,27,47,25,35,16,11,0,5,33,22,0,40,2,.301,133,.408,.496,.904,0,0,.---,.---,3,643,157,66,23,57,0,0,.368,0.71,0,26.60
Freddie Freeman,Los Angeles Dodgers,36,125,126,122,62,30,1,15,89,55,2,142,3,.300,473,.372,.463,.835,0,6,1.000,.000,18,2207,537,219,61,205,0,6,.339,1.03,0,31.53
Adael Amador,Colorado Rockies,23,5,2,0,5,1,0,1,5,3,0,3,0,.300,10,.462,.700,1.162,0,0,.---,.---,0,59,13,7,6,7,0,0,.500,2.00,0,10.00
Jake Mangum,Pittsburgh Pirates,30,107,111,67,50,16,2,4,73,21,1,104,9,.297,350,.351,.389,.740,7,21,.750,.250,6,1387,385,136,28,156,3,2,.364,1.66,0,87.50
James McCann,Arizona Diamondbacks,36,39,30,24,11,5,0,4,29,5,0,34,1,.296,115,.331,.443,.774,0,0,.---,.---,4,459,123,51,21,38,2,0,.366,1.25,0,28.75
Josh Jung,Texas Rangers,28,92,88,94,46,23,1,9,71,33,0,104,6,.294,354,.361,.441,.802,1,1,.500,.500,14,1461,396,156,35,140,0,3,.343,0.94,0,39.33
Michael Harris II,Atlanta Braves,25,123,126,112,61,29,1,20,96,18,0,137,2,.293,468,.320,.487,.807,3,7,.700,.300,3,1764,491,228,69,165,0,3,.330,1.13,0,23.40
Ty France,San Diego Padres,31,103,76,80,44,17,2,18,82,22,1,96,12,.293,328,.353,.521,.874,1,1,.500,.500,8,1476,369,171,55,140,0,6,.333,0.95,1,18.22
Jake McCarthy,Colorado Rockies,28,113,115,107,63,26,7,13,75,23,0,119,4,.292,408,.333,.485,.818,5,22,.815,.185,7,1457,444,198,68,134,4,4,.327,1.07,1,31.38
Jung Hoo Lee,San Francisco Giants,27,117,141,131,58,27,4,9,48,20,0,130,6,.291,446,.328,.430,.758,1,8,.889,.111,6,1746,476,192,46,137,0,4,.308,1.08,0,49.56
Shohei Ohtani,Los Angeles Dodgers,31,123,101,104,84,24,3,30,126,73,16,134,5,.291,460,.390,.552,.942,3,8,.727,.273,8,2044,545,254,80,148,0,5,.337,0.97,2,15.33
Jordan Walker,St. Louis Cardinals,24,126,107,114,81,28,0,27,130,42,1,143,4,.291,491,.350,.513,.863,5,17,.773,.227,11,1930,540,252,96,230,0,3,.344,0.94,0,18.18
TJ Rumfield,Colorado Rockies,26,124,119,124,54,25,2,13,71,50,0,128,9,.291,440,.373,.445,.818,0,0,.---,.---,4,1853,501,196,60,169,0,2,.321,0.96,0,33.85
Eloy Jiménez,Toronto Blue Jays,29,12,7,9,2,0,0,0,7,3,0,9,0,.290,31,.343,.290,.633,0,0,.---,.---,1,130,35,9,3,12,0,1,.360,0.78,0,-.--
Ronny Simon,Pittsburgh Pirates,26,9,9,10,4,1,0,0,4,2,0,9,0,.290,31,.333,.323,.656,0,1,1.000,.000,3,129,34,10,2,15,1,0,.333,0.90,0,-.--
Kaelen Culpepper,Minnesota Twins,23,11,7,8,4,1,0,1,13,2,0,11,2,.289,38,.349,.395,.744,0,0,.---,.---,1,168,43,15,2,18,0,1,.400,0.88,0,38.00
Alec Burleson,St. Louis Cardinals,27,129,135,126,75,33,1,21,91,46,4,142,6,.289,491,.355,.489,.844,0,3,1.000,.000,10,1988,546,240,93,226,0,3,.317,1.07,0,23.38
Rafael Flores Jr.,Pittsburgh Pirates,25,20,10,10,10,2,0,6,17,8,0,15,0,.288,52,.383,.673,1.056,0,0,.---,.---,0,249,60,35,12,23,0,0,.310,1.00,0,8.67
George Lombard Jr.,New York Yankees,21,15,12,10,9,1,0,2,16,5,0,15,0,.288,52,.345,.423,.768,1,1,.500,.500,0,248,58,22,5,19,0,1,.371,1.20,0,26.00
Bobby Witt Jr.,Kansas City Royals,26,111,83,144,71,26,1,16,85,51,6,125,2,.288,434,.363,.463,.826,6,33,.846,.154,6,1812,490,201,48,154,0,3,.324,0.58,0,27.12
