player,team,age,gamesPlayed,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,caughtStealingPercentage,groundIntoDoublePlay,numberOfPitches,plateAppearances,totalBases,rbi,leftOnBase,sacBunts,sacFlies,babip,groundOutsToAirouts,catchersInterference,atBatsPerHomeRun
Ty France,San Diego Padres,31,131,95,111,56,24,2,21,107,36,1,127,13,.294,432,.360,.505,.865,1,1,.500,.500,11,1950,490,218,70,179,0,8,.340,0.86,1,20.57
Tyler Tolbert,Kansas City Royals,28,79,32,33,32,5,0,3,29,12,0,37,1,.294,126,.357,.405,.762,4,22,.846,.154,3,509,144,51,8,66,4,1,.358,0.97,0,42.00
Jake McCarthy,Colorado Rockies,28,145,149,147,78,30,13,15,95,29,1,158,8,.293,540,.335,.480,.815,6,32,.842,.158,8,1926,587,259,83,172,4,5,.329,1.01,1,36.00
Leo Bernal,St. Louis Cardinals,22,22,17,24,11,3,0,4,22,5,0,26,0,.292,89,.330,.461,.791,1,0,.000,1.000,1,352,94,41,18,29,0,0,.349,0.71,0,22.25
Fernando Tatis Jr.,San Diego Padres,27,158,177,141,95,32,3,25,130,63,6,181,7,.291,622,.360,.473,.833,13,38,.745,.255,15,2517,699,294,82,167,1,6,.330,1.26,0,24.88
Randal Grichuk,Chicago White Sox,34,115,51,75,40,25,2,14,60,10,1,75,1,.291,258,.316,.566,.882,0,0,.---,.---,4,984,272,146,43,120,0,3,.326,0.68,0,18.43
Eloy Jiménez,Toronto Blue Jays,29,12,7,9,2,0,0,0,7,3,0,9,0,.290,31,.343,.290,.633,0,0,.---,.---,1,130,35,9,3,12,0,1,.360,0.78,0,-.--
Yandy Díaz,Tampa Bay Rays,34,153,195,146,90,25,1,22,98,56,6,177,10,.290,610,.356,.443,.799,1,3,.750,.250,15,2532,682,270,85,195,0,6,.313,1.34,0,27.73
Michael Harris II,Atlanta Braves,25,154,158,145,76,34,1,26,118,23,1,170,2,.290,586,.318,.485,.803,3,12,.800,.200,3,2178,616,284,86,208,2,3,.324,1.09,0,22.54
Freddie Freeman,Los Angeles Dodgers,36,152,156,145,74,32,1,16,115,66,3,167,5,.290,576,.364,.432,.796,0,7,1.000,.000,22,2706,654,249,70,266,0,7,.334,1.08,0,36.00
Bryan De La Cruz,Philadelphia Phillies,29,33,18,19,10,4,0,2,17,5,0,21,2,.288,73,.341,.425,.766,0,0,.---,.---,2,317,82,31,12,35,0,2,.339,0.95,0,36.50
Jhonny Pereda,Seattle Mariners,30,30,20,24,11,1,0,2,19,8,0,25,1,.287,87,.351,.368,.719,0,0,.---,.---,1,414,97,32,8,35,0,1,.343,0.83,0,43.50
Chase DeLauter,Cleveland Guardians,24,132,130,141,61,30,3,15,82,59,1,141,1,.287,491,.363,.452,.815,2,11,.846,.154,13,2130,554,222,66,222,0,3,.317,0.92,0,32.73
Jackson Chourio,Milwaukee Brewers,22,125,113,122,93,27,0,25,134,47,5,147,2,.286,514,.347,.484,.831,5,23,.821,.179,7,2164,565,249,72,210,0,2,.342,0.93,0,20.56
Jac Caglianone,Kansas City Royals,23,141,121,98,70,29,2,23,142,33,2,144,7,.286,504,.338,.488,.826,2,7,.778,.222,5,1937,545,246,73,215,0,1,.356,1.23,0,21.91
Corey Julks,Detroit Tigers,30,4,2,2,1,1,0,0,1,0,0,2,0,.286,7,.286,.429,.715,0,0,.---,.---,0,25,7,3,0,1,0,0,.333,1.00,0,-.--
Ryan Mountcastle,Baltimore Orioles,29,8,4,4,0,1,0,0,2,1,0,4,0,.286,14,.333,.357,.690,0,0,.---,.---,0,54,15,5,1,7,0,0,.333,1.00,0,-.--
Alan Roden,Minnesota Twins,26,31,26,20,7,4,0,1,12,11,0,22,0,.286,77,.367,.377,.744,0,0,.---,.---,1,327,91,29,14,34,1,2,.318,1.30,0,77.00
