player,team,age,gamesPlayed,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,caughtStealingPercentage,groundIntoDoublePlay,numberOfPitches,plateAppearances,totalBases,rbi,leftOnBase,sacBunts,sacFlies,babip,groundOutsToAirouts,catchersInterference,atBatsPerHomeRun
Omar Martinez,Los Angeles Angels,24,5,0,1,0,0,0,0,1,0,0,1,0,.333,3,.333,.333,.666,0,0,.---,.---,0,12,3,1,0,2,0,0,.500,0.00,0,-.--
Josue De Paula,Los Angeles Dodgers,21,11,9,7,7,3,1,1,5,11,0,10,0,.323,31,.500,.581,1.081,1,1,.500,.500,1,170,42,18,7,19,0,0,.360,1.29,0,31.00
Brett Bateman,Toronto Blue Jays,24,38,48,23,27,6,1,2,34,17,0,48,2,.320,150,.394,.413,.807,0,3,1.000,.000,0,688,172,62,11,53,2,1,.400,2.09,0,75.00
Michael Arroyo,Seattle Mariners,21,10,3,7,4,2,0,1,6,4,0,7,0,.318,22,.407,.545,.952,0,1,1.000,.000,0,85,27,12,3,7,0,1,.375,0.43,0,22.00
Yordan Alvarez,Houston Astros,29,153,95,170,99,32,1,41,115,106,33,172,10,.314,547,.431,.601,1.032,0,1,1.000,.000,7,2536,668,329,102,169,0,5,.331,0.56,0,13.34
Luis Arraez,Philadelphia Phillies,29,149,164,232,67,33,7,6,28,34,4,185,5,.314,589,.349,.424,.773,1,10,.909,.091,15,2421,648,250,64,204,6,14,.315,0.71,0,98.17
Chandler Simpson,Tampa Bay Rays,25,149,218,139,66,16,6,0,47,26,1,174,0,.309,563,.336,.359,.695,14,46,.767,.233,6,1928,604,202,38,208,9,6,.333,1.57,0,-.--
Trey Mancini,Los Angeles Angels,34,5,4,3,1,0,1,0,3,0,0,4,0,.308,13,.286,.462,.748,0,0,.---,.---,1,49,14,6,4,8,0,1,.364,1.33,0,-.--
Gabriel Moreno,Arizona Diamondbacks,26,126,120,129,68,33,1,15,78,59,0,140,5,.306,457,.384,.481,.865,2,6,.750,.250,9,2330,531,220,77,189,0,10,.334,0.93,0,30.47
Andrew Vaughn,Milwaukee Brewers,28,104,72,77,33,18,2,6,53,35,1,88,6,.306,288,.390,.444,.834,0,0,.---,.---,9,1356,331,128,43,157,0,2,.355,0.94,0,48.00
Alex Jackson,Minnesota Twins,30,33,13,11,12,4,0,1,24,2,0,21,2,.304,69,.342,.406,.748,0,0,.---,.---,0,272,73,28,5,25,0,0,.455,1.18,0,69.00
Otto Lopez,Miami Marlins,27,153,185,164,92,32,9,11,88,38,1,186,9,.304,612,.348,.440,.788,5,33,.868,.132,14,2447,670,269,71,235,0,11,.334,1.13,0,55.64
Bryan De La Cruz,Philadelphia Phillies,29,30,17,15,10,3,0,2,16,4,0,20,2,.303,66,.351,.439,.790,0,0,.---,.---,2,291,74,29,12,29,0,2,.360,1.13,0,33.00
Blaze Alexander,Baltimore Orioles,27,93,69,53,35,13,2,4,63,19,1,79,4,.303,261,.358,.414,.772,3,10,.769,.231,5,1106,289,108,31,92,2,1,.385,1.30,2,65.25
Nick Gonzales,Pittsburgh Pirates,27,144,158,121,70,27,1,6,97,41,0,162,13,.302,537,.365,.389,.754,3,7,.700,.300,15,2167,592,209,60,227,0,1,.359,1.31,0,89.50
Ty France,San Diego Padres,31,128,93,108,56,24,2,21,102,35,1,126,13,.299,421,.365,.515,.880,1,1,.500,.500,11,1906,478,217,70,174,0,8,.343,0.86,1,20.05
Leo Bernal,St. Louis Cardinals,22,19,15,21,10,3,0,4,18,5,0,23,0,.299,77,.341,.494,.835,1,0,.000,1.000,1,300,82,38,17,26,0,0,.345,0.71,0,19.25
Dustin Harris,San Diego Padres,26,40,32,34,18,4,3,0,18,10,0,34,1,.298,114,.354,.386,.740,1,9,.900,.100,0,460,129,44,18,46,2,2,.347,0.94,0,-.--
TJ Rumfield,Colorado Rockies,26,151,142,149,63,29,3,15,86,71,0,159,10,.298,534,.389,.448,.837,0,0,.---,.---,5,2336,617,239,70,200,0,2,.331,0.95,0,35.60
Jhonny Pereda,Seattle Mariners,30,29,19,24,11,1,0,2,17,7,0,25,1,.298,84,.355,.381,.736,0,0,.---,.---,1,388,93,32,8,35,0,1,.348,0.79,0,42.00
Jake McCarthy,Colorado Rockies,28,142,146,144,78,30,13,15,92,29,1,156,8,.295,529,.338,.486,.824,6,31,.838,.162,8,1890,576,257,83,171,4,5,.330,1.01,1,35.27
Josh Jung,Texas Rangers,28,101,96,103,52,26,1,11,80,34,0,115,7,.294,391,.359,.450,.809,1,1,.500,.500,18,1590,435,176,40,154,0,3,.343,0.93,0,35.54
Ronny Simon,Pittsburgh Pirates,26,17,14,16,10,3,0,1,7,3,0,15,0,.294,51,.333,.412,.745,0,3,1.000,.000,3,202,55,21,4,28,1,0,.326,0.88,0,51.00
Tyler Tolbert,Kansas City Royals,28,79,32,33,32,5,0,3,29,12,0,37,1,.294,126,.357,.405,.762,4,22,.846,.154,3,509,144,51,8,66,4,1,.358,0.97,0,42.00
Freddie Freeman,Los Angeles Dodgers,36,149,152,141,74,32,1,16,112,66,3,165,5,.293,563,.368,.439,.807,0,7,1.000,.000,21,2649,641,247,70,256,0,7,.337,1.08,0,35.19
Javier Sanoja,Miami Marlins,23,139,122,154,49,31,5,10,38,27,2,129,0,.293,441,.333,.454,.787,4,11,.733,.267,8,1602,470,200,68,187,1,1,.302,0.79,0,44.10
Randal Grichuk,Chicago White Sox,34,113,50,72,40,25,2,14,60,10,1,74,1,.292,253,.318,.573,.891,0,0,.---,.---,4,970,267,145,43,120,0,3,.330,0.69,0,18.07
Chase DeLauter,Cleveland Guardians,24,129,127,138,60,29,3,15,77,57,1,140,1,.292,479,.367,.459,.826,2,11,.846,.154,12,2074,540,220,65,211,0,3,.321,0.92,0,31.93
Wade Meckler,Los Angeles Angels,26,93,80,61,40,14,0,3,60,31,0,82,3,.292,281,.368,.374,.742,0,8,1.000,.000,2,1146,317,105,27,112,2,0,.362,1.31,0,93.67
Michael Stefanic,Athletics,30,16,7,4,3,1,0,0,6,2,0,7,0,.292,24,.346,.333,.679,0,0,.---,.---,0,117,26,8,2,13,0,0,.389,1.75,0,-.--
Michael Harris II,Atlanta Braves,25,151,155,140,75,33,1,26,117,23,1,167,2,.291,574,.319,.488,.807,3,12,.800,.200,3,2146,604,280,85,203,2,3,.325,1.11,0,22.08
Yandy Díaz,Tampa Bay Rays,34,151,190,145,88,25,1,22,98,55,6,175,10,.291,602,.357,.445,.802,1,3,.750,.250,15,2500,673,268,85,194,0,6,.314,1.31,0,27.36
Eloy Jiménez,Toronto Blue Jays,29,12,7,9,2,0,0,0,7,3,0,9,0,.290,31,.343,.290,.633,0,0,.---,.---,1,130,35,9,3,12,0,1,.360,0.78,0,-.--
Elly De La Cruz,Cincinnati Reds,24,138,121,99,97,29,5,29,167,70,1,155,2,.288,539,.370,.521,.891,8,29,.784,.216,7,2536,614,281,76,185,0,3,.364,1.22,0,18.59
Bo Davidson,San Francisco Giants,23,2,3,0,1,0,0,0,2,1,0,2,0,.286,7,.375,.286,.661,0,1,1.000,.000,0,30,8,2,0,2,0,0,.400,3.00,0,-.--
Liam Hicks,Tampa Bay Rays,27,138,136,149,64,14,1,18,53,54,3,132,11,.286,462,.369,.437,.806,0,3,1.000,.000,7,1954,535,202,81,177,1,7,.286,0.91,0,25.67
Corey Julks,Detroit Tigers,30,4,2,2,1,1,0,0,1,0,0,2,0,.286,7,.286,.429,.715,0,0,.---,.---,0,25,7,3,0,1,0,0,.333,1.00,0,-.--
Ryan Mountcastle,Baltimore Orioles,29,8,4,4,0,1,0,0,2,1,0,4,0,.286,14,.333,.357,.690,0,0,.---,.---,0,54,15,5,1,7,0,0,.333,1.00,0,-.--
