player,team,age,gamesPlayed,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,caughtStealingPercentage,groundIntoDoublePlay,numberOfPitches,plateAppearances,totalBases,rbi,leftOnBase,sacBunts,sacFlies,babip,groundOutsToAirouts,catchersInterference,atBatsPerHomeRun
Freddie Freeman,Los Angeles Dodgers,36,145,149,137,74,32,1,16,106,66,3,161,5,.295,546,.372,.445,.817,0,7,1.000,.000,20,2585,624,243,67,244,0,7,.336,1.09,0,34.12
Yandy Díaz,Tampa Bay Rays,34,147,185,140,86,25,1,22,95,52,6,173,10,.295,587,.359,.453,.812,1,3,.750,.250,15,2420,655,266,81,189,0,6,.317,1.32,0,26.68
Wade Meckler,Los Angeles Angels,26,89,76,55,40,14,0,3,58,30,0,78,2,.294,265,.370,.381,.751,0,8,1.000,.000,2,1085,299,101,27,103,2,0,.368,1.38,0,88.33
Jonah Cox,San Francisco Giants,24,53,22,19,24,2,2,4,48,7,0,35,0,.294,119,.333,.445,.778,4,13,.765,.235,0,493,132,53,13,33,5,0,.463,1.16,1,29.75
Javier Sanoja,Miami Marlins,23,135,120,147,48,30,5,9,36,25,1,124,0,.292,425,.330,.449,.779,4,11,.733,.267,8,1538,452,191,63,182,1,1,.302,0.82,0,47.22
Eloy Jiménez,Toronto Blue Jays,29,12,7,9,2,0,0,0,7,3,0,9,0,.290,31,.343,.290,.633,0,0,.---,.---,1,130,35,9,3,12,0,1,.360,0.78,0,-.--
Michael Harris II,Atlanta Braves,25,147,150,136,73,32,1,25,116,21,1,162,2,.290,559,.316,.485,.801,3,11,.786,.214,3,2087,587,271,83,196,2,3,.325,1.10,0,22.36
Chase DeLauter,Cleveland Guardians,24,125,122,135,57,28,3,14,76,55,0,134,0,.289,464,.362,.453,.815,2,11,.846,.154,12,2021,522,210,62,204,0,3,.318,0.90,0,33.14
Adael Amador,Colorado Rockies,23,19,22,11,15,3,0,4,10,7,1,17,1,.288,59,.373,.542,.915,0,0,.---,.---,0,266,68,32,13,24,1,0,.289,2.00,0,14.75
Keibert Ruiz,Washington Nationals,27,98,80,110,44,24,0,10,36,16,1,90,3,.288,313,.325,.460,.785,1,2,.667,.333,7,1075,335,144,47,144,0,3,.296,0.73,0,31.30
Randal Grichuk,Chicago White Sox,34,109,48,67,36,23,2,13,59,10,1,69,1,.286,241,.315,.560,.875,0,0,.---,.---,4,935,254,135,39,113,0,2,.327,0.72,0,18.54
Jackson Chourio,Milwaukee Brewers,22,118,111,117,88,27,0,23,126,42,5,141,2,.286,493,.343,.481,.824,5,17,.773,.227,7,2062,539,237,67,205,0,2,.341,0.95,0,21.44
