player,team,age,gamesPlayed,gamesStarted,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,caughtStealingPercentage,groundIntoDoublePlay,numberOfPitches,era,inningsPitched,wins,losses,saves,saveOpportunities,holds,blownSaves,earnedRuns,whip,battersFaced,outs,gamesPitched,completeGames,shutouts,strikes,strikePercentage,hitBatsmen,balks,wildPitches,pickoffs,totalBases,groundOutsToAirouts,winPercentage,pitchesPerInning,gamesFinished,strikeoutWalkRatio,strikeoutsPer9Inn,walksPer9Inn,hitsPer9Inn,runsScoredPer9,homeRunsPer9,inheritedRunners,inheritedRunnersScored,catchersInterference,sacBunts,sacFlies
Troy Johnston,Colorado Rockies,29,2,0,3,3,0,0,0,0,0,1,0,1,1,.143,7,.333,.143,.476,0,0,.---,.---,0,35,0.00,2.0,0,0,0,0,0,0,0,1.00,9,6,2,0,0,24,.690,1,0,0,0,1,1.00,.---,17.50,2,0.00,0.00,4.50,4.50,0.00,0.00,1,0,0,0,0
Antoine Kelly,Chicago Cubs,26,1,0,2,0,0,0,0,0,1,1,0,0,0,.000,3,.250,.000,.250,0,0,.---,.---,1,18,0.00,1.1,0,0,0,0,0,0,0,0.75,4,4,1,0,0,10,.560,0,0,0,0,0,2.00,.---,13.50,1,1.00,6.75,6.75,0.00,0.00,0.00,2,0,0,0,0
Brooks Kriske,Athletics,32,2,0,2,4,0,0,0,0,2,1,0,2,0,.200,10,.273,.200,.473,0,0,.---,.---,0,38,0.00,2.2,0,0,0,0,0,0,0,1.13,11,8,2,0,0,25,.660,0,0,0,0,2,0.50,.---,14.25,1,2.00,6.75,3.38,6.75,0.00,0.00,1,0,0,0,0
Nate Lavender,New York Mets,26,10,0,6,12,0,1,0,0,12,2,0,3,0,.091,33,.143,.121,.264,0,0,.---,.---,1,118,0.00,10.1,1,0,0,1,6,1,0,0.48,35,31,10,0,0,88,.750,0,0,0,0,4,0.50,1.000,11.42,0,6.00,10.45,1.74,2.61,0.00,0.00,10,3,0,0,0
Justin Martinez,Arizona Diamondbacks,24,3,0,3,3,0,0,0,0,2,2,0,1,1,.111,9,.333,.111,.444,1,0,.000,1.000,0,56,0.00,3.0,1,0,0,0,0,0,0,1.00,12,9,3,0,0,33,.590,1,0,1,0,1,1.00,1.000,18.67,2,1.00,6.00,6.00,3.00,0.00,0.00,0,0,0,0,0
Reese McGuire,Chicago White Sox,31,1,0,0,3,0,0,0,0,0,0,0,0,0,.000,3,.000,.000,.000,0,0,.---,.---,0,9,0.00,1.0,0,0,0,0,0,0,0,0.00,3,3,1,0,0,8,.890,0,0,0,0,0,0.00,.---,9.00,1,-.--,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0
Jake Meyers,Houston Astros,30,1,0,3,0,0,0,0,0,0,0,0,0,0,.000,3,.000,.000,.000,0,0,.---,.---,0,9,0.00,1.0,0,0,0,0,0,0,0,0.00,3,3,1,0,0,5,.560,0,0,0,0,0,3.00,.---,9.00,1,-.--,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0
Noah Murdock,Pittsburgh Pirates,27,3,0,3,2,0,0,0,0,4,3,0,3,0,.273,11,.400,.273,.673,0,0,.---,.---,1,64,0.00,3.1,0,0,0,0,0,0,0,1.80,15,10,3,0,0,38,.590,0,0,1,0,3,1.50,.---,19.20,1,1.33,10.80,8.10,8.10,0.00,0.00,6,3,0,0,1
Wyatt Olds,Boston Red Sox,26,6,0,6,6,3,0,0,0,8,3,0,4,0,.167,24,.259,.167,.426,0,4,1.000,.000,1,102,0.00,6.0,1,0,0,1,0,1,0,1.17,27,18,6,0,0,65,.640,0,0,1,0,4,1.00,1.000,17.00,5,2.67,12.00,4.50,6.00,4.50,0.00,2,0,0,0,0
Tanner Rainey,Detroit Tigers,33,5,0,3,9,0,0,0,0,6,6,0,1,0,.053,19,.280,.053,.333,2,0,.000,1.000,0,101,0.00,6.2,0,0,0,0,0,0,0,1.05,25,20,5,0,0,56,.550,0,0,2,0,1,0.33,.---,15.15,2,1.00,8.10,8.10,1.35,0.00,0.00,2,1,0,0,0
Jack Ralston,Miami Marlins,28,2,0,5,2,0,0,0,0,2,0,0,2,0,.182,11,.182,.182,.364,0,0,.---,.---,0,41,0.00,3.0,0,0,0,0,1,0,0,0.67,11,9,2,0,0,32,.780,0,0,0,0,2,2.50,.---,13.67,0,-.--,6.00,0.00,6.00,0.00,0.00,0,0,0,0,0
Manuel Rodríguez,Tampa Bay Rays,29,2,0,1,2,0,1,0,0,3,2,0,2,0,.250,8,.400,.375,.775,0,0,.---,.---,0,42,0.00,2.0,0,0,0,0,2,0,0,2.00,10,6,2,0,0,26,.620,0,0,0,0,3,0.50,.---,21.00,0,1.50,13.50,9.00,9.00,0.00,0.00,0,0,0,0,0
Jake Rogers,Detroit Tigers,31,3,0,2,2,0,1,0,0,3,1,0,3,1,.300,10,.417,.400,.817,0,0,.---,.---,0,43,0.00,2.1,0,0,0,0,0,0,0,1.71,12,7,3,0,0,23,.530,1,0,0,0,4,1.00,.---,18.43,3,3.00,11.57,3.86,11.57,0.00,0.00,3,0,0,0,0
Josh Rojas,Kansas City Royals,32,1,0,1,2,0,0,0,0,0,0,0,1,0,.250,4,.250,.250,.500,0,0,.---,.---,0,13,0.00,1.0,0,0,0,0,0,0,0,1.00,4,3,1,0,0,7,.540,0,0,0,0,1,0.50,.---,13.00,1,-.--,0.00,0.00,9.00,0.00,0.00,0,0,0,0,0
Braxton Roxby,San Francisco Giants,27,1,0,1,1,0,0,0,0,1,0,0,0,0,.000,3,.000,.000,.000,0,0,.---,.---,0,17,0.00,1.0,0,0,0,0,0,0,0,0.00,3,3,1,0,0,12,.710,0,0,0,0,0,1.00,.---,17.00,1,-.--,9.00,0.00,0.00,0.00,0.00,0,0,0,0,0
Yacksel Ríos,Chicago Cubs,33,1,0,1,2,0,0,0,0,2,0,0,0,0,.000,5,.000,.000,.000,0,0,.---,.---,0,13,0.00,1.2,0,0,0,0,0,0,0,0.00,5,5,1,0,0,10,.770,0,0,0,0,0,0.50,.---,7.80,1,-.--,10.80,0.00,0.00,0.00,0.00,0,0,0,0,0
Max Schuemann,New York Yankees,29,1,0,1,2,0,0,0,0,0,1,0,1,0,.250,4,.400,.250,.650,0,0,.---,.---,0,14,0.00,1.0,0,0,0,0,0,0,0,2.00,5,3,1,0,0,7,.500,0,0,0,0,1,0.50,.---,14.00,1,0.00,0.00,9.00,9.00,0.00,0.00,0,0,0,0,0
Zack Short,New York Mets,31,1,0,1,2,0,0,0,0,0,0,0,0,0,.000,3,.000,.000,.000,0,0,.---,.---,0,10,0.00,1.0,0,0,0,0,0,0,0,0.00,3,3,1,0,0,7,.700,0,0,0,0,0,0.50,.---,10.00,1,-.--,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0
Garrett Stallings,Milwaukee Brewers,28,4,0,5,10,0,0,0,0,9,3,0,3,0,.111,27,.200,.111,.311,0,1,1.000,.000,0,122,0.00,8.0,0,0,0,0,0,0,0,0.75,30,24,4,0,0,76,.620,0,0,0,0,3,0.50,.---,15.25,3,3.00,10.13,3.38,3.38,0.00,0.00,1,1,0,0,0
Gary Sánchez,Milwaukee Brewers,33,2,0,4,2,0,0,0,0,0,0,0,4,0,.400,10,.400,.400,.800,0,0,.---,.---,0,33,0.00,2.0,0,0,0,0,0,0,0,2.00,10,6,2,0,0,20,.610,0,0,0,0,4,2.00,.---,16.50,2,-.--,0.00,0.00,18.00,0.00,0.00,0,0,0,0,0
Erik Tolman,Washington Nationals,27,3,0,3,2,0,0,0,0,2,2,0,2,0,.222,9,.364,.222,.586,0,0,.---,.---,1,48,0.00,2.2,0,0,0,0,1,0,0,1.50,11,8,3,0,0,29,.600,0,0,0,0,2,1.50,.---,18.00,0,1.00,6.75,6.75,6.75,0.00,0.00,0,0,0,0,0
Bryan Torres,St. Louis Cardinals,28,1,0,0,6,0,0,0,0,0,1,0,1,0,.143,7,.250,.143,.393,0,0,.---,.---,0,18,0.00,2.0,0,0,0,0,0,0,0,1.00,8,6,1,0,0,10,.560,0,0,0,0,1,0.00,.---,9.00,1,0.00,0.00,4.50,4.50,0.00,0.00,0,0,0,0,0
Vince Velasquez,Chicago Cubs,34,2,0,3,6,0,1,0,0,1,0,0,1,0,.091,11,.091,.182,.273,0,0,.---,.---,0,43,0.00,3.1,0,0,0,0,0,0,0,0.30,11,10,2,0,0,29,.670,0,0,1,0,2,0.50,.---,12.90,2,-.--,2.70,0.00,2.70,0.00,0.00,1,1,0,0,0
Cameron Weston,Baltimore Orioles,25,1,0,1,0,0,0,0,0,1,1,0,0,0,.000,2,.333,.000,.333,0,0,.---,.---,1,17,0.00,1.0,0,0,0,0,0,0,0,1.00,3,3,1,0,0,11,.650,0,0,0,0,0,1.00,.---,17.00,1,1.00,9.00,9.00,0.00,0.00,0.00,0,0,0,0,0
Guillo Zuñiga,New York Mets,27,1,0,0,2,0,0,0,0,1,1,0,0,0,.000,3,.250,.000,.250,0,0,.---,.---,0,18,0.00,1.0,0,0,0,0,0,0,0,1.00,4,3,1,0,0,11,.610,0,0,0,0,0,0.00,.---,18.00,0,1.00,9.00,9.00,0.00,0.00,0.00,0,0,0,0,0
Matt Brash,Seattle Mariners,28,20,0,16,16,2,2,0,0,15,6,1,8,3,.151,53,.270,.189,.459,1,0,.000,1.000,1,262,0.54,16.2,3,0,0,2,6,2,1,0.84,64,50,20,0,0,155,.590,3,0,1,0,10,1.00,1.000,15.72,1,2.50,8.10,3.24,4.32,1.08,0.00,8,2,0,1,1
Gerardo Carrillo,Arizona Diamondbacks,27,10,0,14,13,2,3,0,0,19,12,1,8,0,.148,54,.303,.204,.507,0,2,1.000,.000,3,268,0.55,16.1,3,1,0,0,0,0,1,1.22,67,49,10,0,0,154,.570,0,0,1,0,11,1.08,.750,16.41,2,1.58,10.47,6.61,4.41,1.10,0.00,0,0,1,0,0
Robert Suarez,Atlanta Braves,35,31,0,36,31,2,1,0,1,26,6,0,21,0,.184,114,.225,.219,.444,0,3,1.000,.000,4,466,0.56,32.0,4,0,4,5,12,1,2,0.84,121,96,31,0,0,308,.660,0,0,1,0,25,1.16,1.000,14.56,6,4.33,7.31,1.69,5.91,0.56,0.28,8,1,1,0,0
Josh Hader,Houston Astros,32,36,0,23,35,3,2,0,1,48,11,0,13,0,.109,119,.185,.151,.336,0,1,1.000,.000,0,527,0.76,35.1,4,1,20,20,0,0,3,0.68,130,106,36,0,0,364,.690,0,0,0,0,18,0.66,.800,14.92,29,4.36,12.23,2.80,3.31,0.76,0.25,3,0,0,0,0
Hagen Smith,Chicago White Sox,22,8,0,8,9,2,1,0,1,16,10,0,3,0,.083,36,.283,.194,.477,0,0,.---,.---,0,209,0.82,11.0,2,1,0,0,1,0,1,1.18,46,33,8,0,0,125,.600,0,0,2,0,7,0.89,.667,19.00,1,1.60,13.09,8.18,2.45,1.64,0.82,5,0,0,0,0
Mason Miller,San Diego Padres,27,54,0,34,30,8,2,0,1,102,20,1,26,2,.136,191,.224,.162,.386,1,7,.875,.125,2,921,0.96,56.1,4,2,32,33,0,1,6,0.82,214,169,54,0,0,600,.650,2,0,5,0,31,1.13,.667,16.35,47,5.10,16.30,3.20,4.15,1.28,0.16,12,3,0,0,1
Alex McFarlane,Philadelphia Phillies,25,8,0,10,6,3,0,0,0,8,4,0,5,0,.172,29,.273,.172,.445,0,1,1.000,.000,1,128,1.08,8.1,4,1,0,0,0,0,1,1.08,33,25,8,0,0,80,.630,0,0,0,0,5,1.67,.800,15.36,3,2.00,8.64,4.32,5.40,3.24,0.00,1,0,0,0,0
Daniel Duarte,New York Mets,29,18,0,16,28,3,2,0,1,23,5,0,10,1,.130,77,.193,.195,.388,2,1,.333,.667,1,348,1.17,23.0,1,0,2,2,4,0,3,0.65,83,69,18,0,0,241,.690,1,0,1,0,15,0.57,1.000,15.13,7,4.60,9.00,1.96,3.91,1.17,0.39,6,0,0,0,0
Alimber Santa,Houston Astros,23,10,0,19,17,6,1,0,1,9,6,0,8,0,.160,50,.237,.240,.477,1,0,.000,1.000,1,238,1.17,15.1,0,1,0,0,0,0,2,0.91,59,46,10,0,0,147,.620,0,1,0,0,12,1.12,.000,15.52,4,1.50,5.28,3.52,4.70,3.52,0.59,4,2,0,0,3
Louis Varland,Toronto Blue Jays,28,61,0,71,43,18,8,0,2,83,18,1,49,0,.202,242,.255,.260,.515,2,5,.714,.286,7,1065,1.20,67.2,5,4,30,31,5,1,9,0.99,264,203,61,0,0,718,.670,0,0,3,0,63,1.65,.556,15.74,43,4.61,11.04,2.39,6.52,2.39,0.27,30,4,0,1,3
Alec Gamboa,Boston Red Sox,29,12,1,26,20,4,5,0,1,14,6,0,14,0,.197,71,.253,.310,.563,0,1,1.000,.000,2,280,1.31,20.2,1,0,1,1,1,0,3,0.97,80,62,12,0,0,189,.680,0,0,0,0,22,1.30,1.000,13.55,10,2.33,6.10,2.61,6.10,1.74,0.44,8,5,0,1,2
Brian Fitzpatrick,Milwaukee Brewers,26,5,0,8,7,2,1,0,0,5,3,0,7,0,.259,27,.333,.296,.629,0,0,.---,.---,1,109,1.35,6.2,0,0,0,0,0,0,1,1.50,30,20,5,0,0,71,.650,0,1,0,0,8,1.14,.---,16.35,1,1.67,6.75,4.05,9.45,2.70,0.00,2,0,0,0,0
