player,team,age,gamesPlayed,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,caughtStealingPercentage,groundIntoDoublePlay,numberOfPitches,plateAppearances,totalBases,rbi,leftOnBase,sacBunts,sacFlies,babip,groundOutsToAirouts,catchersInterference,atBatsPerHomeRun
Wade Meckler,Los Angeles Angels,26,86,74,52,38,14,0,3,54,29,0,74,2,.294,252,.371,.385,.756,0,7,1.000,.000,2,1034,285,97,26,96,2,0,.364,1.42,0,84.00
Javier Sanoja,Miami Marlins,23,133,119,142,47,30,5,9,35,25,1,122,0,.293,416,.333,.454,.787,4,11,.733,.267,8,1511,443,189,63,177,1,1,.303,0.84,0,46.22
Freddie Freeman,Los Angeles Dodgers,36,142,147,133,72,32,1,16,103,65,3,156,5,.293,533,.371,.447,.818,0,7,1.000,.000,20,2509,609,238,66,235,0,6,.333,1.11,0,33.31
Jackson Chourio,Milwaukee Brewers,22,115,106,113,87,27,0,23,122,41,5,140,2,.292,479,.349,.493,.842,5,17,.773,.227,7,2009,524,236,67,197,0,2,.348,0.94,0,20.83
Michael Harris II,Atlanta Braves,25,145,147,134,72,32,1,25,114,21,1,161,2,.292,551,.319,.490,.809,3,11,.786,.214,3,2052,579,270,83,192,2,3,.328,1.10,0,22.04
Eloy Jiménez,Toronto Blue Jays,29,12,7,9,2,0,0,0,7,3,0,9,0,.290,31,.343,.290,.633,0,0,.---,.---,1,130,35,9,3,12,0,1,.360,0.78,0,-.--
Keibert Ruiz,Washington Nationals,27,97,79,109,44,24,0,10,36,16,1,90,3,.289,311,.327,.463,.790,1,2,.667,.333,7,1071,333,144,47,143,0,3,.299,0.72,0,31.10
Chase DeLauter,Cleveland Guardians,24,125,122,135,57,28,3,14,76,55,0,134,0,.289,464,.362,.453,.815,2,11,.846,.154,12,2021,522,210,62,204,0,3,.318,0.90,0,33.14
Fernando Tatis Jr.,San Diego Padres,27,148,167,134,88,29,3,22,120,60,6,168,5,.289,582,.357,.462,.819,13,35,.729,.271,14,2351,654,269,77,157,1,6,.327,1.25,0,26.46
Randal Grichuk,Chicago White Sox,34,106,46,61,34,23,1,13,57,9,1,66,1,.288,229,.317,.568,.885,0,0,.---,.---,4,885,240,130,38,106,0,1,.331,0.75,0,17.62
Luis García Jr.,New York Yankees,26,139,138,123,65,26,5,30,87,23,0,139,0,.287,485,.318,.546,.864,2,5,.714,.286,9,1854,510,265,91,199,0,2,.295,1.12,0,16.17
Liam Hicks,Tampa Bay Rays,27,132,132,146,63,14,1,18,50,51,3,128,11,.286,448,.368,.442,.810,0,3,1.000,.000,7,1899,518,198,79,171,1,7,.284,0.90,0,24.89
