player,team,age,gamesPlayed,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,caughtStealingPercentage,groundIntoDoublePlay,numberOfPitches,plateAppearances,totalBases,rbi,leftOnBase,sacBunts,sacFlies,babip,groundOutsToAirouts,catchersInterference,atBatsPerHomeRun
Jake McCarthy,Colorado Rockies,28,131,133,132,71,29,9,15,86,28,1,142,6,.293,484,.337,.483,.820,5,29,.853,.147,8,1745,528,234,76,160,4,5,.327,1.01,1,32.27
Javier Sanoja,Miami Marlins,23,129,115,137,42,29,3,8,34,24,0,117,0,.292,401,.331,.439,.770,4,9,.692,.308,8,1465,427,176,57,171,1,1,.303,0.84,0,50.12
Eloy Jiménez,Toronto Blue Jays,29,12,7,9,2,0,0,0,7,3,0,9,0,.290,31,.343,.290,.633,0,0,.---,.---,1,130,35,9,3,12,0,1,.360,0.78,0,-.--
James McCann,Arizona Diamondbacks,36,46,33,29,15,6,0,5,39,6,0,40,1,.290,138,.322,.442,.764,0,0,.---,.---,5,554,148,61,24,44,2,1,.368,1.14,0,27.60
Jackson Chourio,Milwaukee Brewers,22,112,103,112,82,25,0,23,118,39,5,135,2,.290,466,.346,.491,.837,5,17,.773,.227,7,1952,509,229,65,192,0,2,.343,0.92,0,20.26
Liam Hicks,Tampa Bay Rays,27,130,129,144,63,13,1,18,50,51,3,127,11,.287,442,.370,.443,.813,0,3,1.000,.000,7,1869,512,196,79,170,1,7,.286,0.90,0,24.56
Luis García Jr.,New York Yankees,26,136,137,117,65,26,5,30,86,23,0,136,0,.287,474,.319,.553,.872,2,5,.714,.286,9,1819,499,262,91,196,0,2,.294,1.17,0,15.80
Michael Harris II,Atlanta Braves,25,141,144,130,67,32,1,24,111,21,1,152,2,.286,532,.314,.485,.799,3,10,.769,.231,3,1997,560,258,80,186,2,3,.320,1.11,0,22.17
Corey Julks,Detroit Tigers,30,4,2,2,1,1,0,0,1,0,0,2,0,.286,7,.286,.429,.715,0,0,.---,.---,0,25,7,3,0,1,0,0,.333,1.00,0,-.--
Ryan Mountcastle,Baltimore Orioles,29,8,4,4,0,1,0,0,2,1,0,4,0,.286,14,.333,.357,.690,0,0,.---,.---,0,54,15,5,1,7,0,0,.333,1.00,0,-.--
Joey Wiemer,Washington Nationals,27,32,13,8,16,5,1,3,29,12,0,20,1,.286,70,.398,.514,.912,0,1,1.000,.000,2,335,83,36,12,34,0,0,.447,1.63,0,23.33
Fernando Tatis Jr.,San Diego Padres,27,144,164,132,84,29,2,20,116,56,5,161,5,.284,566,.351,.449,.800,13,32,.711,.289,14,2271,634,254,72,150,1,6,.323,1.24,0,28.30
Kaelen Culpepper,Minnesota Twins,23,28,24,28,15,5,0,3,22,6,0,29,2,.284,102,.333,.422,.755,0,1,1.000,.000,3,434,111,43,10,44,0,1,.333,0.86,0,34.00
