player,team,age,gamesPlayed,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,caughtStealingPercentage,groundIntoDoublePlay,numberOfPitches,plateAppearances,totalBases,rbi,leftOnBase,sacBunts,sacFlies,babip,groundOutsToAirouts,catchersInterference,atBatsPerHomeRun
Bryan De La Cruz,Philadelphia Phillies,29,32,18,17,10,4,0,2,17,5,0,21,2,.296,71,.350,.437,.787,0,0,.---,.---,2,309,80,31,12,33,0,2,.352,1.06,0,35.50
Jake McCarthy,Colorado Rockies,28,144,148,147,78,30,13,15,92,29,1,158,8,.295,536,.337,.483,.820,6,32,.842,.158,8,1908,583,259,83,171,4,5,.329,1.01,1,35.73
Javier Sanoja,Miami Marlins,23,141,124,156,49,32,5,10,39,27,2,132,0,.294,449,.333,.454,.787,5,11,.688,.313,8,1624,478,204,68,193,1,1,.304,0.79,0,44.90
Tyler Tolbert,Kansas City Royals,28,79,32,33,32,5,0,3,29,12,0,37,1,.294,126,.357,.405,.762,4,22,.846,.154,3,509,144,51,8,66,4,1,.358,0.97,0,42.00
Yandy Díaz,Tampa Bay Rays,34,152,191,146,90,25,1,22,98,56,6,177,10,.292,606,.358,.446,.804,1,3,.750,.250,15,2518,678,270,85,195,0,6,.315,1.31,0,27.54
Freddie Freeman,Los Angeles Dodgers,36,151,154,144,74,32,1,16,114,66,3,167,5,.292,572,.366,.435,.801,0,7,1.000,.000,22,2690,650,249,70,265,0,7,.336,1.07,0,35.75
Michael Harris II,Atlanta Braves,25,153,157,144,76,34,1,26,117,23,1,170,2,.292,583,.319,.487,.806,3,12,.800,.200,3,2171,613,284,86,206,2,3,.325,1.09,0,22.42
Eloy Jiménez,Toronto Blue Jays,29,12,7,9,2,0,0,0,7,3,0,9,0,.290,31,.343,.290,.633,0,0,.---,.---,1,130,35,9,3,12,0,1,.360,0.78,0,-.--
Randal Grichuk,Chicago White Sox,34,114,51,73,40,25,2,14,60,10,1,74,1,.290,255,.316,.569,.885,0,0,.---,.---,4,972,269,145,43,120,0,3,.326,0.70,0,18.21
Fernando Tatis Jr.,San Diego Padres,27,157,177,140,95,31,3,25,130,63,6,179,7,.289,619,.358,.470,.828,13,38,.745,.255,15,2506,696,291,82,167,1,6,.328,1.26,0,24.76
Adael Amador,Colorado Rockies,23,24,27,16,17,5,0,4,10,8,1,21,1,.288,73,.366,.521,.887,0,0,.---,.---,0,317,83,38,14,28,1,0,.288,1.69,0,18.25
Chase DeLauter,Cleveland Guardians,24,131,129,140,60,29,3,15,81,57,1,140,1,.287,487,.361,.452,.813,2,11,.846,.154,13,2105,548,220,65,218,0,3,.317,0.92,0,32.47
Corey Julks,Detroit Tigers,30,4,2,2,1,1,0,0,1,0,0,2,0,.286,7,.286,.429,.715,0,0,.---,.---,0,25,7,3,0,1,0,0,.333,1.00,0,-.--
James McCann,Arizona Diamondbacks,36,49,37,32,16,6,0,6,39,6,0,42,1,.286,147,.316,.449,.765,0,0,.---,.---,6,580,157,66,26,46,2,1,.350,1.16,0,24.50
Ryan Mountcastle,Baltimore Orioles,29,8,4,4,0,1,0,0,2,1,0,4,0,.286,14,.333,.357,.690,0,0,.---,.---,0,54,15,5,1,7,0,0,.333,1.00,0,-.--
Alan Roden,Minnesota Twins,26,31,26,20,7,4,0,1,12,11,0,22,0,.286,77,.367,.377,.744,0,0,.---,.---,1,327,91,29,14,34,1,2,.318,1.30,0,77.00
Joey Wiemer,Washington Nationals,27,32,13,8,16,5,1,3,29,12,0,20,1,.286,70,.398,.514,.912,0,1,1.000,.000,2,335,83,36,12,34,0,0,.447,1.63,0,23.33
Elly De La Cruz,Cincinnati Reds,24,140,122,101,98,29,5,30,171,70,1,156,2,.285,547,.367,.521,.888,8,29,.784,.216,7,2576,622,285,77,186,0,3,.361,1.21,0,18.23
