player,team,age,gamesPlayed,gamesStarted,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,caughtStealingPercentage,groundIntoDoublePlay,numberOfPitches,era,inningsPitched,wins,losses,saves,saveOpportunities,holds,blownSaves,earnedRuns,whip,battersFaced,outs,gamesPitched,completeGames,shutouts,strikes,strikePercentage,hitBatsmen,balks,wildPitches,pickoffs,totalBases,groundOutsToAirouts,winPercentage,pitchesPerInning,gamesFinished,strikeoutWalkRatio,strikeoutsPer9Inn,walksPer9Inn,hitsPer9Inn,runsScoredPer9,homeRunsPer9,inheritedRunners,inheritedRunnersScored,catchersInterference,sacBunts,sacFlies
Kevin Herget,New York Mets,35,1,0,1,2,0,0,0,0,0,0,0,0,0,.000,3,.000,.000,.000,0,0,.---,.---,0,11,0.00,1.0,0,0,0,0,0,0,0,0.00,3,3,1,0,0,7,.640,0,0,0,0,0,0.50,.---,11.00,1,-.--,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0
Welinton Herrera,Colorado Rockies,22,3,0,2,3,0,0,0,0,2,1,0,2,0,.222,9,.300,.222,.522,0,0,.---,.---,0,45,0.00,2.1,0,0,0,0,0,0,0,1.29,10,7,3,0,0,28,.620,0,0,0,0,2,0.67,.---,19.29,1,2.00,7.71,3.86,7.71,0.00,0.00,0,0,0,0,0
P.J. Higgins,Cincinnati Reds,33,1,0,0,2,0,0,0,0,1,0,0,0,0,.000,3,.000,.000,.000,0,0,.---,.---,0,10,0.00,1.0,0,0,0,0,0,0,0,0.00,3,3,1,0,0,7,.700,0,0,0,0,0,0.00,.---,10.00,1,-.--,9.00,0.00,0.00,0.00,0.00,0,0,0,0,0
Troy Johnston,Colorado Rockies,29,1,0,2,1,0,0,0,0,0,1,0,0,1,.000,3,.400,.000,.400,0,0,.---,.---,0,21,0.00,1.0,0,0,0,0,0,0,0,1.00,5,3,1,0,0,12,.570,1,0,0,0,0,2.00,.---,21.00,1,0.00,0.00,9.00,0.00,0.00,0.00,0,0,0,0,0
Ben Joyce,Los Angeles Angels,25,6,0,3,6,0,0,0,0,8,1,0,1,0,.056,18,.105,.056,.161,1,0,.000,1.000,0,82,0.00,6.0,0,0,3,3,1,0,0,0.33,19,18,6,0,0,53,.650,0,0,0,0,1,0.50,.---,13.67,3,8.00,12.00,1.50,1.50,0.00,0.00,0,0,0,0,0
Antoine Kelly,Chicago Cubs,26,1,0,2,0,0,0,0,0,1,1,0,0,0,.000,3,.250,.000,.250,0,0,.---,.---,1,18,0.00,1.1,0,0,0,0,0,0,0,0.75,4,4,1,0,0,10,.560,0,0,0,0,0,2.00,.---,13.50,1,1.00,6.75,6.75,0.00,0.00,0.00,2,0,0,0,0
Ray Kerr,Atlanta Braves,31,1,0,3,2,0,0,0,0,0,0,0,1,1,.200,5,.333,.200,.533,0,0,.---,.---,0,21,0.00,1.1,0,0,0,0,0,0,0,0.75,7,4,1,0,0,13,.620,1,0,0,0,1,1.50,.---,15.75,1,-.--,0.00,0.00,6.75,0.00,0.00,2,0,0,1,0
Brooks Kriske,Athletics,32,2,0,2,4,0,0,0,0,2,1,0,2,0,.200,10,.273,.200,.473,0,0,.---,.---,0,38,0.00,2.2,0,0,0,0,0,0,0,1.13,11,8,2,0,0,25,.660,0,0,0,0,2,0.50,.---,14.25,1,2.00,6.75,3.38,6.75,0.00,0.00,1,0,0,0,0
Nate Lavender,New York Mets,26,6,0,2,7,0,1,0,0,6,2,0,1,0,.063,16,.167,.125,.292,0,0,.---,.---,1,64,0.00,5.1,0,0,0,0,5,0,0,0.56,18,16,6,0,0,45,.700,0,0,0,0,2,0.29,.---,12.00,0,3.00,10.13,3.38,1.69,0.00,0.00,6,0,0,0,0
Justin Martinez,Arizona Diamondbacks,24,1,0,1,2,0,0,0,0,0,1,0,0,1,.000,3,.400,.000,.400,0,0,.---,.---,0,19,0.00,1.0,0,0,0,0,0,0,0,1.00,5,3,1,0,0,9,.470,1,0,1,0,0,0.50,.---,19.00,1,0.00,0.00,9.00,0.00,0.00,0.00,0,0,0,0,0
Reese McGuire,Chicago White Sox,31,1,0,0,3,0,0,0,0,0,0,0,0,0,.000,3,.000,.000,.000,0,0,.---,.---,0,9,0.00,1.0,0,0,0,0,0,0,0,0.00,3,3,1,0,0,8,.890,0,0,0,0,0,0.00,.---,9.00,1,-.--,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0
Jake Meyers,Houston Astros,30,1,0,3,0,0,0,0,0,0,0,0,0,0,.000,3,.000,.000,.000,0,0,.---,.---,0,9,0.00,1.0,0,0,0,0,0,0,0,0.00,3,3,1,0,0,5,.560,0,0,0,0,0,3.00,.---,9.00,1,-.--,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0
Noah Murdock,Pittsburgh Pirates,27,2,0,3,1,0,0,0,0,4,3,0,3,0,.300,10,.429,.300,.729,0,0,.---,.---,1,59,0.00,3.0,0,0,0,0,0,0,0,2.00,14,9,2,0,0,33,.560,0,0,1,0,3,3.00,.---,19.67,0,1.33,12.00,9.00,9.00,0.00,0.00,3,3,0,0,1
Wyatt Olds,Boston Red Sox,26,2,0,2,0,0,0,0,0,3,0,0,1,0,.167,6,.167,.167,.334,0,0,.---,.---,1,23,0.00,2.0,0,0,0,0,0,0,0,0.50,6,6,2,0,0,16,.700,0,0,0,0,1,2.00,.---,11.50,2,-.--,13.50,0.00,4.50,0.00,0.00,0,0,0,0,0
Tanner Rainey,Detroit Tigers,33,3,0,0,6,0,0,0,0,4,4,0,1,0,.091,11,.333,.091,.424,1,0,.000,1.000,0,56,0.00,3.2,0,0,0,0,0,0,0,1.36,15,11,3,0,0,30,.540,0,0,1,0,1,0.00,.---,15.27,2,1.00,9.82,9.82,2.45,0.00,0.00,1,0,0,0,0
Jake Rogers,Detroit Tigers,31,3,0,2,2,0,1,0,0,3,1,0,3,1,.300,10,.417,.400,.817,0,0,.---,.---,0,43,0.00,2.1,0,0,0,0,0,0,0,1.71,12,7,3,0,0,23,.530,1,0,0,0,4,1.00,.---,18.43,3,3.00,11.57,3.86,11.57,0.00,0.00,3,0,0,0,0
Josh Rojas,Kansas City Royals,32,1,0,1,2,0,0,0,0,0,0,0,1,0,.250,4,.250,.250,.500,0,0,.---,.---,0,13,0.00,1.0,0,0,0,0,0,0,0,1.00,4,3,1,0,0,7,.540,0,0,0,0,1,0.50,.---,13.00,1,-.--,0.00,0.00,9.00,0.00,0.00,0,0,0,0,0
Yacksel Ríos,Chicago Cubs,33,1,0,1,2,0,0,0,0,2,0,0,0,0,.000,5,.000,.000,.000,0,0,.---,.---,0,13,0.00,1.2,0,0,0,0,0,0,0,0.00,5,5,1,0,0,10,.770,0,0,0,0,0,0.50,.---,7.80,1,-.--,10.80,0.00,0.00,0.00,0.00,0,0,0,0,0
Max Schuemann,New York Yankees,29,1,0,1,2,0,0,0,0,0,1,0,1,0,.250,4,.400,.250,.650,0,0,.---,.---,0,14,0.00,1.0,0,0,0,0,0,0,0,2.00,5,3,1,0,0,7,.500,0,0,0,0,1,0.50,.---,14.00,1,0.00,0.00,9.00,9.00,0.00,0.00,0,0,0,0,0
Zack Short,New York Mets,31,1,0,1,2,0,0,0,0,0,0,0,0,0,.000,3,.000,.000,.000,0,0,.---,.---,0,10,0.00,1.0,0,0,0,0,0,0,0,0.00,3,3,1,0,0,7,.700,0,0,0,0,0,0.50,.---,10.00,1,-.--,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0
Garrett Stallings,Milwaukee Brewers,28,4,0,5,10,0,0,0,0,9,3,0,3,0,.111,27,.200,.111,.311,0,1,1.000,.000,0,122,0.00,8.0,0,0,0,0,0,0,0,0.75,30,24,4,0,0,76,.620,0,0,0,0,3,0.50,.---,15.25,3,3.00,10.13,3.38,3.38,0.00,0.00,1,1,0,0,0
Myles Straw,Toronto Blue Jays,31,3,0,6,3,0,0,0,0,0,1,0,5,0,.357,14,.400,.357,.757,0,0,.---,.---,0,45,0.00,3.0,0,0,0,0,0,0,0,2.00,15,9,3,0,0,26,.580,0,0,0,0,5,2.00,.---,15.00,3,0.00,0.00,3.00,15.00,0.00,0.00,2,1,0,0,0
Gary Sánchez,Milwaukee Brewers,33,2,0,4,2,0,0,0,0,0,0,0,4,0,.400,10,.400,.400,.800,0,0,.---,.---,0,33,0.00,2.0,0,0,0,0,0,0,0,2.00,10,6,2,0,0,20,.610,0,0,0,0,4,2.00,.---,16.50,2,-.--,0.00,0.00,18.00,0.00,0.00,0,0,0,0,0
Bryan Torres,St. Louis Cardinals,28,1,0,0,6,0,0,0,0,0,1,0,1,0,.143,7,.250,.143,.393,0,0,.---,.---,0,18,0.00,2.0,0,0,0,0,0,0,0,1.00,8,6,1,0,0,10,.560,0,0,0,0,1,0.00,.---,9.00,1,0.00,0.00,4.50,4.50,0.00,0.00,0,0,0,0,0
Vince Velasquez,Chicago Cubs,34,2,0,3,6,0,1,0,0,1,0,0,1,0,.091,11,.091,.182,.273,0,0,.---,.---,0,43,0.00,3.1,0,0,0,0,0,0,0,0.30,11,10,2,0,0,29,.670,0,0,1,0,2,0.50,.---,12.90,2,-.--,2.70,0.00,2.70,0.00,0.00,1,1,0,0,0
Blake Weiman,Los Angeles Angels,30,5,0,7,4,1,0,0,0,5,0,0,8,0,.348,23,.348,.348,.696,0,0,.---,.---,0,95,0.00,5.0,0,0,0,0,2,0,0,1.60,24,15,5,0,0,66,.690,0,0,1,0,8,1.75,.---,19.00,1,-.--,9.00,0.00,14.40,1.80,0.00,3,3,0,1,0
Cameron Weston,Baltimore Orioles,25,1,0,1,0,0,0,0,0,1,1,0,0,0,.000,2,.333,.000,.333,0,0,.---,.---,1,17,0.00,1.0,0,0,0,0,0,0,0,1.00,3,3,1,0,0,11,.650,0,0,0,0,0,1.00,.---,17.00,1,1.00,9.00,9.00,0.00,0.00,0.00,0,0,0,0,0
Guillo Zuñiga,New York Mets,27,1,0,0,2,0,0,0,0,1,1,0,0,0,.000,3,.250,.000,.250,0,0,.---,.---,0,18,0.00,1.0,0,0,0,0,0,0,0,1.00,4,3,1,0,0,11,.610,0,0,0,0,0,0.00,.---,18.00,0,1.00,9.00,9.00,0.00,0.00,0.00,0,0,0,0,0
Matt Brash,Seattle Mariners,28,20,0,16,16,2,2,0,0,15,6,1,8,3,.151,53,.270,.189,.459,1,0,.000,1.000,1,262,0.54,16.2,3,0,0,2,6,2,1,0.84,64,50,20,0,0,155,.590,3,0,1,0,10,1.00,1.000,15.72,1,2.50,8.10,3.24,4.32,1.08,0.00,8,2,0,1,1
Robert Suarez,Atlanta Braves,35,31,0,36,31,2,1,0,1,26,6,0,21,0,.184,114,.225,.219,.444,0,3,1.000,.000,4,466,0.56,32.0,4,0,4,5,12,1,2,0.84,121,96,31,0,0,308,.660,0,0,1,0,25,1.16,1.000,14.56,6,4.33,7.31,1.69,5.91,0.56,0.28,8,1,1,0,0
Yerry De los Santos,New York Yankees,28,10,0,17,14,5,0,0,1,11,5,1,11,0,.212,52,.281,.269,.550,0,2,1.000,.000,2,217,0.64,14.0,1,0,0,0,0,0,1,1.14,58,42,10,0,0,150,.690,0,0,0,0,14,1.21,1.000,15.50,3,2.20,7.07,3.21,7.07,3.21,0.64,6,1,0,1,0
Gerardo Carrillo,Arizona Diamondbacks,27,8,0,13,11,2,2,0,0,15,8,1,7,0,.152,46,.278,.196,.474,0,2,1.000,.000,2,207,0.66,13.2,2,1,0,0,0,0,1,1.10,55,41,8,0,0,123,.590,0,0,1,0,9,1.18,.667,15.15,2,1.88,9.88,5.27,4.61,1.32,0.00,0,0,1,0,0
Mason Miller,San Diego Padres,27,50,0,31,28,7,2,0,0,95,19,1,24,2,.136,177,.226,.147,.373,1,6,.857,.143,2,850,0.86,52.1,4,1,31,32,0,1,5,0.82,199,157,50,0,0,554,.650,2,0,5,0,26,1.11,.800,16.24,44,5.00,16.34,3.27,4.13,1.20,0.00,12,3,0,0,1
Daniel Duarte,New York Mets,29,15,0,16,26,2,1,0,1,17,5,0,8,1,.119,67,.192,.179,.371,2,1,.333,.667,1,302,0.89,20.1,1,0,2,2,3,0,2,0.64,73,61,15,0,0,210,.700,1,0,1,0,12,0.62,1.000,14.85,7,3.40,7.52,2.21,3.54,0.89,0.44,6,0,0,0,0
Josh Hader,Houston Astros,32,31,0,20,29,3,2,0,1,41,10,0,13,0,.126,103,.204,.175,.379,0,0,.---,.---,0,456,0.90,30.0,4,1,17,17,0,0,3,0.77,113,90,31,0,0,315,.690,0,0,0,0,18,0.69,.800,15.20,24,4.10,12.30,3.00,3.90,0.90,0.30,2,0,0,0,0
Alimber Santa,Houston Astros,23,10,0,19,17,6,1,0,1,9,6,0,8,0,.160,50,.237,.240,.477,1,0,.000,1.000,1,238,1.17,15.1,0,1,0,0,0,0,2,0.91,59,46,10,0,0,147,.620,0,1,0,0,12,1.12,.000,15.52,4,1.50,5.28,3.52,4.70,3.52,0.59,4,2,0,0,3
Louis Varland,Toronto Blue Jays,28,58,0,66,42,18,6,0,2,79,17,1,45,0,.197,228,.250,.250,.500,2,4,.667,.333,7,1008,1.26,64.1,5,4,28,29,5,1,9,0.96,249,193,58,0,0,680,.670,0,0,3,0,57,1.57,.556,15.67,40,4.65,11.05,2.38,6.30,2.52,0.28,28,4,0,1,3
Brian Fitzpatrick,Milwaukee Brewers,26,5,0,8,7,2,1,0,0,5,3,0,7,0,.259,27,.333,.296,.629,0,0,.---,.---,1,109,1.35,6.2,0,0,0,0,0,0,1,1.50,30,20,5,0,0,71,.650,0,1,0,0,8,1.14,.---,16.35,1,1.67,6.75,4.05,9.45,2.70,0.00,2,0,0,0,0
Marco Gonzales,Texas Rangers,34,3,0,6,9,1,2,0,0,3,4,1,7,0,.280,25,.379,.360,.739,0,0,.---,.---,2,118,1.35,6.2,0,0,1,1,0,0,1,1.65,29,20,3,0,0,74,.630,0,0,0,0,9,0.67,.---,17.70,2,0.75,4.05,5.40,9.45,1.35,0.00,3,0,0,0,0
