player,team,age,gamesPlayed,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,caughtStealingPercentage,groundIntoDoublePlay,numberOfPitches,plateAppearances,totalBases,rbi,leftOnBase,sacBunts,sacFlies,babip,groundOutsToAirouts,catchersInterference,atBatsPerHomeRun
Brewer Hicklen,Atlanta Braves,30,16,3,3,8,5,0,0,12,7,0,9,0,.333,27,.471,.519,.990,0,0,.---,.---,0,133,34,14,3,10,0,0,.600,1.00,0,-.--
Omar Martinez,Los Angeles Angels,24,5,0,1,0,0,0,0,1,0,0,1,0,.333,3,.333,.333,.666,0,0,.---,.---,0,12,3,1,0,2,0,0,.500,0.00,0,-.--
Samad Taylor,San Diego Padres,27,41,34,20,25,3,2,2,40,17,0,44,1,.328,134,.405,.425,.830,2,10,.833,.167,2,616,156,57,17,50,3,1,.452,1.70,0,67.00
Eduardo Valencia,Detroit Tigers,26,35,26,18,19,11,0,6,27,3,0,34,2,.324,105,.355,.600,.955,0,0,.---,.---,3,428,111,63,18,50,0,0,.389,1.44,1,17.50
Brett Bateman,Toronto Blue Jays,24,36,47,22,23,5,1,2,33,14,0,47,2,.322,146,.387,.411,.798,0,3,1.000,.000,0,642,165,60,11,51,2,1,.402,2.14,0,73.00
Luis Arraez,Philadelphia Phillies,29,147,163,227,66,33,7,6,28,34,4,182,5,.313,581,.349,.425,.774,1,10,.909,.091,15,2385,639,247,62,200,6,13,.314,0.72,0,96.83
Ronny Simon,Pittsburgh Pirates,26,15,12,15,9,3,0,1,7,3,0,15,0,.313,48,.353,.438,.791,0,3,1.000,.000,3,189,52,21,4,24,1,0,.350,0.80,0,48.00
Yordan Alvarez,Houston Astros,29,151,92,169,98,32,1,40,115,105,32,168,10,.312,539,.429,.597,1.026,0,1,1.000,.000,7,2499,659,322,99,166,0,5,.329,0.54,0,13.48
Leo Bernal,St. Louis Cardinals,22,17,14,20,9,3,0,3,15,4,0,22,0,.310,71,.347,.479,.826,1,0,.000,1.000,1,263,75,34,15,26,0,0,.358,0.70,0,23.67
Chandler Simpson,Tampa Bay Rays,25,146,214,137,65,16,6,0,46,26,1,171,0,.309,553,.337,.360,.697,14,45,.763,.237,6,1903,594,199,36,207,9,6,.333,1.56,0,-.--
Alex Jackson,Minnesota Twins,30,32,13,10,12,4,0,1,24,2,0,21,2,.309,68,.347,.412,.759,0,0,.---,.---,0,266,72,28,5,25,0,0,.465,1.30,0,68.00
Dustin Harris,San Diego Padres,26,38,30,31,18,4,3,0,17,10,0,33,1,.308,107,.367,.402,.769,1,9,.900,.100,0,440,122,43,18,43,2,2,.359,0.97,0,-.--
Trey Mancini,Los Angeles Angels,34,5,4,3,1,0,1,0,3,0,0,4,0,.308,13,.286,.462,.748,0,0,.---,.---,1,49,14,6,4,8,0,1,.364,1.33,0,-.--
Otto Lopez,Miami Marlins,27,151,180,163,91,32,9,11,86,38,1,185,8,.307,603,.350,.444,.794,5,32,.865,.135,13,2421,660,268,71,233,0,11,.337,1.10,0,54.82
Andrew Vaughn,Milwaukee Brewers,28,104,72,77,33,18,2,6,53,35,1,88,6,.306,288,.390,.444,.834,0,0,.---,.---,9,1356,331,128,43,157,0,2,.355,0.94,0,48.00
Gabriel Moreno,Arizona Diamondbacks,26,124,118,126,65,32,1,15,78,58,0,137,5,.304,450,.383,.480,.863,2,6,.750,.250,9,2300,522,216,75,185,0,9,.333,0.94,0,30.00
Ty France,San Diego Padres,31,126,91,106,56,24,2,21,99,34,1,126,13,.304,414,.369,.524,.893,1,1,.500,.500,11,1864,470,217,70,171,0,8,.348,0.86,1,19.71
Michael Stefanic,Athletics,30,14,7,3,3,1,0,0,6,2,0,7,0,.304,23,.360,.348,.708,0,0,.---,.---,0,112,25,8,2,10,0,0,.412,2.33,0,-.--
Nick Gonzales,Pittsburgh Pirates,27,143,158,118,70,27,1,6,96,41,0,162,13,.304,533,.367,.392,.759,3,7,.700,.300,15,2147,588,209,60,223,0,1,.361,1.34,0,88.83
Bryan De La Cruz,Philadelphia Phillies,29,30,17,15,10,3,0,2,16,4,0,20,2,.303,66,.351,.439,.790,0,0,.---,.---,2,291,74,29,12,29,0,2,.360,1.13,0,33.00
Blaze Alexander,Baltimore Orioles,27,93,69,53,35,13,2,4,63,19,1,79,4,.303,261,.358,.414,.772,3,10,.769,.231,5,1106,289,108,31,92,2,1,.385,1.30,2,65.25
TJ Rumfield,Colorado Rockies,26,149,139,146,63,29,3,15,85,70,0,159,10,.302,527,.392,.454,.846,0,0,.---,.---,5,2311,609,239,70,199,0,2,.336,0.95,0,35.13
Josh Jung,Texas Rangers,28,99,95,102,52,25,1,11,75,34,0,114,7,.298,383,.363,.454,.817,1,1,.500,.500,18,1562,427,174,39,151,0,3,.343,0.93,0,34.82
Jhonny Pereda,Seattle Mariners,30,29,19,24,11,1,0,2,17,7,0,25,1,.298,84,.355,.381,.736,0,0,.---,.---,1,388,93,32,8,35,0,1,.348,0.79,0,42.00
Jake McCarthy,Colorado Rockies,28,140,145,141,78,30,12,15,89,29,1,155,8,.298,521,.341,.488,.829,5,31,.861,.139,8,1861,568,254,83,167,4,5,.332,1.03,1,34.73
Yandy Díaz,Tampa Bay Rays,34,148,187,140,87,25,1,22,96,54,6,173,10,.293,590,.359,.451,.810,1,3,.750,.250,15,2446,660,266,81,191,0,6,.316,1.34,0,26.82
Wade Meckler,Los Angeles Angels,26,91,78,58,40,14,0,3,59,30,0,80,3,.293,273,.369,.377,.746,0,8,1.000,.000,2,1113,308,103,27,107,2,0,.365,1.34,0,91.00
Tyler Tolbert,Kansas City Royals,28,77,31,32,31,5,0,3,29,12,0,36,1,.293,123,.358,.407,.765,4,22,.846,.154,3,495,141,50,8,66,4,1,.359,0.97,0,41.00
Javier Sanoja,Miami Marlins,23,137,120,152,48,31,5,9,37,26,1,126,0,.291,433,.330,.448,.778,4,11,.733,.267,8,1575,461,194,64,186,1,1,.302,0.79,0,48.11
Michael Harris II,Atlanta Braves,25,149,152,139,74,32,1,26,117,21,1,165,2,.290,568,.316,.488,.804,3,11,.786,.214,3,2114,596,277,85,200,2,3,.325,1.09,0,21.85
Eloy Jiménez,Toronto Blue Jays,29,12,7,9,2,0,0,0,7,3,0,9,0,.290,31,.343,.290,.633,0,0,.---,.---,1,130,35,9,3,12,0,1,.360,0.78,0,-.--
Chase DeLauter,Cleveland Guardians,24,127,125,136,59,28,3,15,77,56,0,137,0,.290,472,.363,.458,.821,2,11,.846,.154,12,2050,531,216,65,208,0,3,.319,0.92,0,31.47
Freddie Freeman,Los Angeles Dodgers,36,147,151,141,74,32,1,16,109,66,3,161,5,.290,555,.367,.438,.805,0,7,1.000,.000,20,2620,633,243,67,255,0,7,.332,1.07,0,34.69
Jonah Cox,San Francisco Giants,24,55,24,19,24,2,2,4,53,7,0,36,0,.288,125,.326,.432,.758,4,13,.765,.235,0,520,140,54,15,33,7,0,.471,1.26,1,31.25
Liam Hicks,Tampa Bay Rays,27,137,135,148,64,14,1,18,52,54,3,132,11,.288,459,.371,.440,.811,0,3,1.000,.000,7,1946,532,202,81,176,1,7,.288,0.91,0,25.50
Keibert Ruiz,Washington Nationals,27,99,82,112,44,24,0,10,36,16,1,91,3,.286,318,.324,.456,.780,1,2,.667,.333,7,1085,340,145,47,148,0,3,.295,0.73,0,31.80
Elly De La Cruz,Cincinnati Reds,24,136,119,98,96,29,5,28,166,68,1,152,2,.286,532,.367,.517,.884,8,27,.771,.229,6,2497,605,275,74,183,0,3,.364,1.21,0,19.00
Riley Greene,Detroit Tigers,25,134,85,119,76,30,2,21,151,66,4,140,5,.286,490,.373,.484,.857,1,3,.750,.250,12,2358,566,237,75,227,0,5,.368,0.71,0,23.33
Corey Julks,Detroit Tigers,30,4,2,2,1,1,0,0,1,0,0,2,0,.286,7,.286,.429,.715,0,0,.---,.---,0,25,7,3,0,1,0,0,.333,1.00,0,-.--
