player,team,age,gamesPlayed,gamesStarted,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,caughtStealingPercentage,groundIntoDoublePlay,numberOfPitches,era,inningsPitched,wins,losses,saves,saveOpportunities,holds,blownSaves,earnedRuns,whip,battersFaced,outs,gamesPitched,completeGames,shutouts,strikes,strikePercentage,hitBatsmen,balks,wildPitches,pickoffs,totalBases,groundOutsToAirouts,winPercentage,pitchesPerInning,gamesFinished,strikeoutWalkRatio,strikeoutsPer9Inn,walksPer9Inn,hitsPer9Inn,runsScoredPer9,homeRunsPer9,inheritedRunners,inheritedRunnersScored,catchersInterference,sacBunts,sacFlies
Nick Davila,Seattle Mariners,27,9,0,10,11,1,1,0,0,6,6,0,4,1,.129,31,.289,.161,.450,1,0,.000,1.000,0,154,0.00,9.2,0,0,1,1,1,0,0,1.03,38,29,9,0,0,95,.620,1,0,0,0,5,0.91,.---,15.93,4,1.00,5.59,5.59,3.72,0.93,0.00,3,0,0,0,0
Duncan Davitt,Chicago White Sox,26,1,0,1,1,0,0,0,0,0,1,0,0,0,.000,2,.333,.000,.333,0,0,.---,.---,1,14,0.00,1.0,0,0,0,0,0,0,0,1.00,3,3,1,0,0,8,.570,0,0,0,0,0,1.00,.---,14.00,1,0.00,0.00,9.00,0.00,0.00,0.00,0,0,0,0,0
Daniel Duarte,New York Mets,29,1,0,2,3,0,0,0,0,1,0,0,1,0,.143,7,.143,.143,.286,1,0,.000,1.000,0,28,0.00,2.1,0,0,0,0,0,0,0,0.43,7,7,1,0,0,21,.750,0,0,0,0,1,0.67,.---,12.00,1,-.--,3.86,0.00,3.86,0.00,0.00,1,0,0,0,0
Jose Espada,Baltimore Orioles,29,1,0,1,1,0,0,0,0,0,0,0,2,0,.500,4,.500,.500,1.000,0,0,.---,.---,1,15,0.00,1.0,0,0,0,0,0,0,0,2.00,4,3,1,0,0,10,.670,0,0,0,0,2,1.00,.---,15.00,1,-.--,0.00,0.00,18.00,0.00,0.00,0,0,0,0,0
Lazaro Estrada,Toronto Blue Jays,27,1,0,5,4,0,0,0,0,3,2,0,0,0,.000,12,.143,.000,.143,0,1,1.000,.000,0,66,0.00,4.0,0,0,0,0,0,0,0,0.50,14,12,1,0,0,44,.670,0,0,0,0,0,1.25,.---,16.50,0,1.50,6.75,4.50,0.00,0.00,0.00,0,0,0,0,0
Alec Gamboa,Boston Red Sox,29,2,0,0,2,0,0,0,0,3,0,0,0,0,.000,4,.000,.000,.000,0,0,.---,.---,0,20,0.00,1.2,0,0,0,0,0,0,0,0.00,5,5,2,0,0,14,.700,0,0,0,0,0,0.00,.---,12.00,2,-.--,16.20,0.00,0.00,0.00,0.00,2,1,0,0,1
Josh Hader,Houston Astros,32,4,0,4,1,0,0,0,0,7,1,0,0,0,.000,12,.077,.000,.077,0,0,.---,.---,0,58,0.00,4.0,1,0,1,1,0,0,0,0.25,13,12,4,0,0,42,.720,0,0,0,0,0,4.00,1.000,14.50,2,7.00,15.75,2.25,0.00,0.00,0.00,0,0,0,0,0
Sam Haggerty,Texas Rangers,32,1,0,2,0,0,0,0,0,0,0,0,0,1,.000,2,.333,.000,.333,0,0,.---,.---,1,6,0.00,1.0,0,0,0,0,0,0,0,0.00,3,3,1,0,0,5,.830,1,0,0,0,0,2.00,.---,6.00,1,-.--,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0
Welinton Herrera,Colorado Rockies,22,3,0,2,3,0,0,0,0,2,1,0,2,0,.222,9,.300,.222,.522,0,0,.---,.---,0,45,0.00,2.1,0,0,0,0,0,0,0,1.29,10,7,3,0,0,28,.620,0,0,0,0,2,0.67,.---,19.29,1,2.00,7.71,3.86,7.71,0.00,0.00,0,0,0,0,0
P.J. Higgins,Cincinnati Reds,33,1,0,0,2,0,0,0,0,1,0,0,0,0,.000,3,.000,.000,.000,0,0,.---,.---,0,10,0.00,1.0,0,0,0,0,0,0,0,0.00,3,3,1,0,0,7,.700,0,0,0,0,0,0.00,.---,10.00,1,-.--,9.00,0.00,0.00,0.00,0.00,0,0,0,0,0
Tommy Kahnle,Boston Red Sox,36,2,0,1,4,0,0,0,0,2,2,0,4,0,.364,11,.462,.364,.826,0,0,.---,.---,0,49,0.00,3.0,0,0,0,0,0,0,0,2.00,13,9,2,0,0,31,.630,0,0,0,0,4,0.25,.---,16.33,1,1.00,6.00,6.00,12.00,0.00,0.00,0,0,0,0,0
James Karinchak,Atlanta Braves,30,1,0,0,2,0,1,0,0,1,0,0,1,0,.250,4,.250,.500,.750,0,0,.---,.---,0,19,0.00,1.0,0,0,0,0,0,0,0,1.00,4,3,1,0,0,12,.630,0,0,0,0,2,0.00,.---,19.00,1,-.--,9.00,0.00,9.00,0.00,0.00,0,0,0,0,0
William Kempner,Miami Marlins,25,5,0,5,7,0,0,0,0,8,2,0,3,0,.130,23,.200,.130,.330,0,0,.---,.---,0,97,0.00,6.2,1,0,0,0,0,0,0,0.75,25,20,5,0,0,62,.640,0,0,0,0,3,0.71,1.000,14.55,1,4.00,10.80,2.70,4.05,0.00,0.00,4,0,0,0,0
Jared Koenig,Milwaukee Brewers,32,3,0,3,1,2,2,0,0,4,2,2,3,0,.273,11,.385,.455,.840,0,0,.---,.---,0,46,0.00,2.1,0,0,0,0,1,0,0,2.14,13,7,3,0,0,29,.630,0,0,1,0,5,3.00,.---,19.71,0,2.00,15.43,7.71,11.57,7.71,0.00,2,2,0,0,0
Brooks Kriske,Athletics,32,2,0,2,4,0,0,0,0,2,1,0,2,0,.200,10,.273,.200,.473,0,0,.---,.---,0,38,0.00,2.2,0,0,0,0,0,0,0,1.13,11,8,2,0,0,25,.660,0,0,0,0,2,0.50,.---,14.25,1,2.00,6.75,3.38,6.75,0.00,0.00,1,0,0,0,0
Jorge Mateo,Atlanta Braves,31,1,0,0,3,0,0,0,0,0,0,0,1,0,.250,4,.250,.250,.500,0,0,.---,.---,0,11,0.00,1.0,0,0,0,0,0,0,0,1.00,4,3,1,0,0,6,.550,0,0,0,0,1,0.00,.---,11.00,1,-.--,0.00,0.00,9.00,0.00,0.00,0,0,0,0,0
Chayce McDermott,Los Angeles Dodgers,27,1,0,0,2,0,0,0,0,1,0,0,1,0,.250,4,.250,.250,.500,0,0,.---,.---,0,16,0.00,1.0,0,0,0,0,0,0,0,1.00,4,3,1,0,0,8,.500,0,0,0,0,1,0.00,.---,16.00,1,-.--,9.00,0.00,9.00,0.00,0.00,0,0,0,0,0
Easton McGee,Milwaukee Brewers,28,2,0,3,0,0,1,0,0,1,1,0,1,0,.200,5,.333,.400,.733,0,0,.---,.---,2,22,0.00,2.0,0,0,0,0,0,0,0,1.00,6,6,2,0,0,13,.590,0,0,0,0,2,3.00,.---,11.00,2,1.00,4.50,4.50,4.50,0.00,0.00,2,1,0,0,0
Reese McGuire,Chicago White Sox,31,1,0,0,3,0,0,0,0,0,0,0,0,0,.000,3,.000,.000,.000,0,0,.---,.---,0,9,0.00,1.0,0,0,0,0,0,0,0,0.00,3,3,1,0,0,8,.890,0,0,0,0,0,0.00,.---,9.00,1,-.--,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0
Victor Mederos,Atlanta Braves,25,1,0,2,3,0,0,0,0,0,1,0,0,0,.000,5,.167,.000,.167,0,0,.---,.---,1,25,0.00,2.0,0,0,0,0,0,0,0,0.50,6,6,1,0,0,14,.560,0,0,0,0,0,0.67,.---,12.50,1,0.00,0.00,4.50,0.00,0.00,0.00,0,0,0,0,0
A.J. Minter,New York Mets,32,7,0,6,8,1,0,0,0,6,1,0,4,0,.167,24,.200,.167,.367,1,1,.500,.500,0,99,0.00,6.2,0,1,0,0,0,0,0,0.75,25,20,7,0,0,65,.660,0,0,0,0,4,0.75,.000,14.85,4,6.00,8.10,1.35,5.40,1.35,0.00,3,0,0,0,0
Anthony Molina,Atlanta Braves,24,1,0,4,1,0,0,0,0,0,1,0,0,0,.000,5,.167,.000,.167,0,0,.---,.---,1,26,0.00,2.0,0,0,0,0,0,0,0,0.50,6,6,1,0,0,15,.580,0,0,0,0,0,4.00,.---,13.00,0,0.00,0.00,4.50,0.00,0.00,0.00,0,0,0,0,0
Samy Natera Jr.,Los Angeles Angels,26,2,0,0,4,0,0,0,0,4,1,0,0,0,.000,8,.111,.000,.111,0,0,.---,.---,0,40,0.00,2.2,0,0,0,0,0,0,0,0.38,9,8,2,0,0,27,.680,0,0,1,0,0,0.00,.---,15.00,0,4.00,13.50,3.38,0.00,0.00,0.00,1,0,0,0,0
Eduardo Rivera,Boston Red Sox,23,1,0,4,2,0,0,0,0,3,0,0,1,0,.100,10,.100,.100,.200,0,0,.---,.---,1,41,0.00,3.1,0,0,0,0,0,0,0,0.30,10,10,1,0,0,26,.630,0,0,0,0,1,2.00,.---,12.30,1,-.--,8.10,0.00,2.70,0.00,0.00,0,0,0,0,0
Jake Rogers,Detroit Tigers,31,2,0,1,2,0,0,0,0,1,0,0,2,0,.333,6,.333,.333,.666,0,0,.---,.---,0,20,0.00,1.1,0,0,0,0,0,0,0,1.50,6,4,2,0,0,12,.600,0,0,0,0,2,0.50,.---,15.00,2,-.--,6.75,0.00,13.50,0.00,0.00,3,0,0,0,0
Yacksel Ríos,Chicago Cubs,33,1,0,1,2,0,0,0,0,2,0,0,0,0,.000,5,.000,.000,.000,0,0,.---,.---,0,13,0.00,1.2,0,0,0,0,0,0,0,0.00,5,5,1,0,0,10,.770,0,0,0,0,0,0.50,.---,7.80,1,-.--,10.80,0.00,0.00,0.00,0.00,0,0,0,0,0
Javier Sanoja,Miami Marlins,23,2,0,0,5,0,1,0,0,1,0,0,1,0,.143,7,.143,.286,.429,0,0,.---,.---,0,22,0.00,2.0,0,0,0,0,0,0,0,0.50,7,6,2,0,0,15,.680,0,0,0,0,2,0.00,.---,11.00,2,-.--,4.50,0.00,4.50,0.00,0.00,0,0,0,0,0
Dylan Smith,San Francisco Giants,26,5,0,1,7,0,0,0,0,4,2,0,0,0,.000,12,.143,.000,.143,0,1,1.000,.000,0,58,0.00,4.0,0,0,1,1,0,0,0,0.50,14,12,5,0,0,37,.640,0,0,1,0,0,0.14,.---,14.50,3,2.00,9.00,4.50,0.00,0.00,0.00,5,1,0,0,0
Drew Sommers,Detroit Tigers,25,5,0,3,3,0,0,0,0,5,3,1,1,1,.091,11,.333,.091,.424,0,0,.---,.---,0,69,0.00,3.2,0,0,0,0,1,0,0,1.09,16,11,5,0,0,42,.610,1,0,1,0,1,1.00,.---,18.82,0,1.67,12.27,7.36,2.45,0.00,0.00,4,3,0,1,0
Brock Stewart,Los Angeles Dodgers,34,2,0,2,1,0,0,0,0,3,1,0,0,0,.000,6,.143,.000,.143,0,0,.---,.---,0,28,0.00,2.0,0,0,0,0,1,0,0,0.50,7,6,2,0,0,16,.570,0,0,0,0,0,2.00,.---,14.00,1,3.00,13.50,4.50,0.00,0.00,0.00,1,0,0,0,0
Hunter Stratton,Atlanta Braves,29,1,0,1,0,0,0,0,0,1,0,0,1,0,.333,3,.333,.333,.666,0,0,.---,.---,1,12,0.00,1.0,0,0,0,0,0,0,0,1.00,3,3,1,0,0,9,.750,0,0,0,0,1,1.00,.---,12.00,1,-.--,9.00,0.00,9.00,0.00,0.00,0,0,0,0,0
Garrett Stubbs,Philadelphia Phillies,33,1,0,0,3,0,0,0,0,0,0,0,0,0,.000,3,.000,.000,.000,0,0,.---,.---,0,5,0.00,1.0,0,0,0,0,0,0,0,0.00,3,3,1,0,0,3,.600,0,0,0,0,0,0.00,.---,5.00,1,-.--,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0
Logan VanWey,Houston Astros,27,3,0,0,4,0,0,0,0,5,0,0,1,0,.100,10,.100,.100,.200,0,0,.---,.---,0,41,0.00,3.0,0,0,0,0,0,0,0,0.33,10,9,3,0,0,31,.760,0,0,0,0,1,0.00,.---,13.67,3,-.--,15.00,0.00,3.00,0.00,0.00,0,0,0,0,0
Vince Velasquez,Chicago Cubs,34,1,0,1,5,0,1,0,0,1,0,0,1,0,.125,8,.125,.250,.375,0,0,.---,.---,0,31,0.00,2.1,0,0,0,0,0,0,0,0.43,8,7,1,0,0,22,.710,0,0,1,0,2,0.20,.---,13.29,1,-.--,3.86,0.00,3.86,0.00,0.00,1,1,0,0,0
Cameron Weston,Baltimore Orioles,25,1,0,1,0,0,0,0,0,1,1,0,0,0,.000,2,.333,.000,.333,0,0,.---,.---,1,17,0.00,1.0,0,0,0,0,0,0,0,1.00,3,3,1,0,0,11,.650,0,0,0,0,0,1.00,.---,17.00,1,1.00,9.00,9.00,0.00,0.00,0.00,0,0,0,0,0
Aroldis Chapman,Boston Red Sox,38,20,0,16,16,1,4,0,0,26,9,0,9,1,.134,67,.247,.194,.441,1,3,.750,.250,1,297,0.46,19.2,0,1,13,13,0,0,1,0.92,77,59,20,0,0,192,.650,1,0,1,0,13,1.00,.000,15.10,16,2.89,11.90,4.12,4.12,0.46,0.00,2,2,0,0,0
Louis Varland,Toronto Blue Jays,28,32,0,37,19,7,4,0,0,46,10,1,25,0,.198,126,.255,.230,.485,2,3,.600,.400,4,571,0.50,35.2,3,1,11,11,5,0,2,0.98,137,107,32,0,0,381,.670,0,0,1,0,29,1.95,.750,16.01,18,4.60,11.61,2.52,6.31,1.77,0.00,19,2,0,0,1
Matt Brash,Seattle Mariners,28,20,0,16,16,2,2,0,0,15,6,1,8,3,.151,53,.270,.189,.459,1,0,.000,1.000,1,262,0.54,16.2,3,0,0,2,6,2,1,0.84,64,50,20,0,0,155,.590,3,0,1,0,10,1.00,1.000,15.72,1,2.50,8.10,3.24,4.32,1.08,0.00,8,2,0,1,1
Robert Suarez,Atlanta Braves,35,29,0,32,29,2,1,0,1,25,5,0,19,0,.181,105,.218,.219,.437,0,3,1.000,.000,4,424,0.61,29.2,4,0,4,5,10,1,2,0.81,111,89,29,0,0,279,.660,0,0,1,0,23,1.10,1.000,14.29,6,5.00,7.58,1.52,5.76,0.61,0.30,7,1,1,0,0
Hunter Brown,Houston Astros,27,2,2,6,9,1,1,0,0,17,6,0,5,0,.135,37,.256,.162,.418,0,1,1.000,.000,0,180,0.84,10.2,1,0,0,0,0,0,1,1.03,43,32,2,0,0,110,.610,0,0,0,0,6,0.67,1.000,16.88,0,2.83,14.34,5.06,4.22,0.84,0.00,0,0,0,0,0
