player,team,age,gamesPlayed,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,caughtStealingPercentage,groundIntoDoublePlay,numberOfPitches,plateAppearances,totalBases,rbi,leftOnBase,sacBunts,sacFlies,babip,groundOutsToAirouts,catchersInterference,atBatsPerHomeRun
Jonah Cox,San Francisco Giants,24,53,22,19,24,2,2,4,48,7,0,35,0,.294,119,.333,.445,.778,4,13,.765,.235,0,493,132,53,13,33,5,0,.463,1.16,1,29.75
Dustin Harris,San Diego Padres,26,35,28,28,15,3,3,0,13,10,0,27,1,.293,92,.362,.391,.753,1,8,.889,.111,0,381,107,36,13,38,2,2,.333,1.00,0,-.--
Freddie Freeman,Los Angeles Dodgers,36,144,149,135,72,32,1,16,106,65,3,159,5,.293,543,.370,.444,.814,0,7,1.000,.000,20,2558,619,241,66,244,0,6,.335,1.10,0,33.94
Wade Meckler,Los Angeles Angels,26,88,76,53,39,14,0,3,57,30,0,76,2,.292,260,.370,.381,.751,0,8,1.000,.000,2,1072,294,99,26,103,2,0,.365,1.43,0,86.67
Javier Sanoja,Miami Marlins,23,135,120,147,48,30,5,9,36,25,1,124,0,.292,425,.330,.449,.779,4,11,.733,.267,8,1538,452,191,63,182,1,1,.302,0.82,0,47.22
Eloy Jiménez,Toronto Blue Jays,29,12,7,9,2,0,0,0,7,3,0,9,0,.290,31,.343,.290,.633,0,0,.---,.---,1,130,35,9,3,12,0,1,.360,0.78,0,-.--
Randal Grichuk,Chicago White Sox,34,108,47,65,35,23,2,13,59,9,1,69,1,.290,238,.316,.567,.883,0,0,.---,.---,4,920,250,135,39,110,0,2,.333,0.72,0,18.31
Michael Harris II,Atlanta Braves,25,147,150,136,73,32,1,25,116,21,1,162,2,.290,559,.316,.485,.801,3,11,.786,.214,3,2087,587,271,83,196,2,3,.325,1.10,0,22.36
Chase DeLauter,Cleveland Guardians,24,125,122,135,57,28,3,14,76,55,0,134,0,.289,464,.362,.453,.815,2,11,.846,.154,12,2021,522,210,62,204,0,3,.318,0.90,0,33.14
Jackson Chourio,Milwaukee Brewers,22,117,110,116,88,27,0,23,124,41,5,141,2,.288,489,.345,.485,.830,5,17,.773,.227,7,2042,534,237,67,203,0,2,.343,0.95,0,21.26
Adael Amador,Colorado Rockies,23,18,22,11,15,3,0,4,10,6,1,17,1,.288,59,.364,.542,.906,0,0,.---,.---,0,262,67,32,13,24,1,0,.289,2.00,0,14.75
Keibert Ruiz,Washington Nationals,27,98,80,110,44,24,0,10,36,16,1,90,3,.288,313,.325,.460,.785,1,2,.667,.333,7,1075,335,144,47,144,0,3,.296,0.73,0,31.30
