player,team,age,gamesPlayed,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,caughtStealingPercentage,groundIntoDoublePlay,numberOfPitches,plateAppearances,totalBases,rbi,leftOnBase,sacBunts,sacFlies,babip,groundOutsToAirouts,catchersInterference,atBatsPerHomeRun
Yohandy Morales,Washington Nationals,24,11,9,5,7,4,0,2,10,0,0,10,0,.294,34,.294,.588,.882,0,1,1.000,.000,0,135,34,20,6,16,0,0,.364,1.80,0,17.00
Javier Sanoja,Miami Marlins,23,136,120,149,48,31,5,9,36,25,1,126,0,.294,429,.332,.452,.784,4,11,.733,.267,8,1555,456,194,64,182,1,1,.304,0.81,0,47.67
Yandy Díaz,Tampa Bay Rays,34,148,187,140,87,25,1,22,96,54,6,173,10,.293,590,.359,.451,.810,1,3,.750,.250,15,2446,660,266,81,191,0,6,.316,1.34,0,26.82
Freddie Freeman,Los Angeles Dodgers,36,146,149,139,74,32,1,16,108,66,3,161,5,.293,550,.369,.442,.811,0,7,1.000,.000,20,2602,628,243,67,249,0,7,.335,1.07,0,34.38
Tyler Tolbert,Kansas City Royals,28,76,31,32,31,5,0,3,29,12,0,36,1,.293,123,.358,.407,.765,4,21,.840,.160,3,495,141,50,8,66,4,1,.359,0.97,0,41.00
Michael Harris II,Atlanta Braves,25,148,150,137,74,32,1,26,117,21,1,165,2,.293,564,.319,.491,.810,3,11,.786,.214,3,2103,592,277,85,196,2,3,.328,1.09,0,21.69
Eloy Jiménez,Toronto Blue Jays,29,12,7,9,2,0,0,0,7,3,0,9,0,.290,31,.343,.290,.633,0,0,.---,.---,1,130,35,9,3,12,0,1,.360,0.78,0,-.--
Chase DeLauter,Cleveland Guardians,24,126,123,136,57,28,3,14,76,56,0,135,0,.289,467,.363,.452,.815,2,11,.846,.154,12,2031,526,211,62,205,0,3,.318,0.90,0,33.36
Keibert Ruiz,Washington Nationals,27,98,80,110,44,24,0,10,36,16,1,90,3,.288,313,.325,.460,.785,1,2,.667,.333,7,1075,335,144,47,144,0,3,.296,0.73,0,31.30
Jackson Chourio,Milwaukee Brewers,22,119,112,118,89,27,0,24,127,43,5,143,2,.287,498,.345,.486,.831,5,19,.792,.208,7,2087,545,242,70,207,0,2,.341,0.95,0,20.75
Elly De La Cruz,Cincinnati Reds,24,135,119,97,96,29,5,28,165,66,1,152,2,.287,530,.366,.519,.885,8,27,.771,.229,6,2479,601,275,74,183,0,3,.365,1.23,0,18.93
Corey Julks,Detroit Tigers,30,4,2,2,1,1,0,0,1,0,0,2,0,.286,7,.286,.429,.715,0,0,.---,.---,0,25,7,3,0,1,0,0,.333,1.00,0,-.--
