player,team,age,gamesPlayed,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,caughtStealingPercentage,groundIntoDoublePlay,numberOfPitches,plateAppearances,totalBases,rbi,leftOnBase,sacBunts,sacFlies,babip,groundOutsToAirouts,catchersInterference,atBatsPerHomeRun
Wade Meckler,Los Angeles Angels,26,85,73,51,37,14,0,3,54,29,0,73,2,.293,249,.371,.386,.757,0,7,1.000,.000,2,1025,282,96,26,96,2,0,.365,1.43,0,83.00
Freddie Freeman,Los Angeles Dodgers,36,142,147,133,72,32,1,16,103,65,3,156,5,.293,533,.371,.447,.818,0,7,1.000,.000,20,2509,609,238,66,235,0,6,.333,1.11,0,33.31
Jackson Chourio,Milwaukee Brewers,22,115,106,113,87,27,0,23,122,41,5,140,2,.292,479,.349,.493,.842,5,17,.773,.227,7,2009,524,236,67,197,0,2,.348,0.94,0,20.83
Leo Bernal,St. Louis Cardinals,22,12,9,15,8,2,0,3,10,4,0,14,0,.292,48,.346,.521,.867,1,0,.000,1.000,1,178,52,25,13,16,0,0,.314,0.60,0,16.00
Javier Sanoja,Miami Marlins,23,132,117,142,45,30,4,8,35,25,1,120,0,.291,412,.331,.442,.773,4,10,.714,.286,8,1500,439,182,60,176,1,1,.303,0.82,0,51.50
Michael Harris II,Atlanta Braves,25,144,146,133,71,32,1,25,114,21,1,159,2,.291,547,.318,.490,.808,3,11,.786,.214,3,2045,575,268,83,191,2,3,.326,1.10,0,21.88
Chase DeLauter,Cleveland Guardians,24,124,119,135,57,28,3,14,76,54,0,134,0,.291,461,.363,.456,.819,2,10,.833,.167,10,2007,518,210,62,201,0,3,.321,0.88,0,32.93
Eloy Jiménez,Toronto Blue Jays,29,12,7,9,2,0,0,0,7,3,0,9,0,.290,31,.343,.290,.633,0,0,.---,.---,1,130,35,9,3,12,0,1,.360,0.78,0,-.--
Fernando Tatis Jr.,San Diego Padres,27,147,166,132,87,29,3,21,119,60,6,167,5,.289,577,.358,.459,.817,13,35,.729,.271,14,2331,649,265,75,154,1,6,.330,1.26,0,27.48
Keibert Ruiz,Washington Nationals,27,97,79,109,44,24,0,10,36,16,1,90,3,.289,311,.327,.463,.790,1,2,.667,.333,7,1071,333,144,47,143,0,3,.299,0.72,0,31.10
Luis García Jr.,New York Yankees,26,138,138,120,65,26,5,30,86,23,0,139,0,.289,481,.320,.551,.871,2,5,.714,.286,9,1838,506,265,91,199,0,2,.297,1.15,0,16.03
Randal Grichuk,Chicago White Sox,34,105,45,61,34,23,1,13,57,9,1,65,1,.286,227,.315,.568,.883,0,0,.---,.---,4,879,238,129,38,106,0,1,.329,0.74,0,17.46
